id,category,dimension,sentence,emotion
12748,彩电,业务,与图片上描述一致,好评
12749,彩电,业务,质量与描述的一样,好评
12750,彩电,业务,与图片相符,好评
12751,彩电,业务,东西与描述相符,好评
12752,彩电,业务,和图片上描述一样,好评
12753,彩电,业务,商品跟商家描述的一样,好评
12754,彩电,业务,跟图片一样,好评
12755,彩电,业务,商品和商家描述一样,好评
12756,彩电,业务,宝贝跟店家描述的一样,好评
12757,彩电,业务,和卖家描述的一样,好评
12758,彩电,业务,和描述的一致,好评
12759,彩电,业务,外观看起来和描述一样,好评
12760,彩电,业务,与描述相符,好评
12761,彩电,业务,描述相符,好评
12762,彩电,业务,商品和店家描述一致,好评
12763,彩电,业务,实物和图片上的一样,好评
12764,彩电,业务,与描述一致,好评
12765,彩电,业务,与图片描述相符,好评
12766,彩电,业务,和描述的一样,好评
12767,彩电,业务,宝贝和图片上的一样,好评
12768,彩电,业务,外观和商家描述的一样,好评
12769,彩电,业务,打开和图片一样,好评
12770,彩电,业务,和介绍的一样,好评
12771,彩电,业务,和卖家说的一样,好评
12772,彩电,业务,与图片描述一样,好评
12773,彩电,业务,和店家描述的一样,好评
12774,彩电,业务,与卖家描述相符,好评
12775,彩电,业务,跟图片一样,好评
12776,彩电,业务,东西和描述的图片一样,好评
12777,彩电,业务,产品跟图片一致,好评
12778,彩电,业务,图片和实物一样,好评
12779,彩电,业务,和图片一样质量很好很满意,好评
12780,彩电,业务,确实和描述的一样,好评
12781,彩电,业务,跟描述的一样,好评
12782,彩电,业务,和卖家介绍的一样,好评
12783,彩电,业务,和描述的一样,好评
12784,彩电,业务,和商家描述的一样,好评
12785,彩电,业务,东西很好和描述一样啊,好评
12786,彩电,业务,跟描述的一样,好评
12787,彩电,业务,和卖家描述的一样,好评
12788,彩电,业务,和描述一样,好评
12789,彩电,业务,跟描述一样,好评
12790,彩电,业务,和描述一样,好评
12791,彩电,业务,收到跟图片一样,好评
12792,彩电,业务,和卖家描述的一样,好评
12793,彩电,业务,与描述相符,好评
12794,彩电,业务,宝贝跟描述的一样,好评
12795,彩电,业务,东东和描述的一样,好评
12796,彩电,业务,宝贝和描述的一样,好评
12797,彩电,业务,和卖家介绍的一样,好评
12798,彩电,业务,和描述的一样的,好评
12799,彩电,业务,质量与描述的一样,好评
12800,彩电,业务,和卖家描述一致,好评
12801,彩电,业务,和图片一样,好评
12802,彩电,业务,跟描述的一样,好评
12803,彩电,业务,跟图片一样,好评
12804,彩电,业务,和卖家描述一样好,好评
12805,彩电,业务,与描述相符,好评
12806,彩电,业务,跟卖家描述的一样,好评
12807,彩电,业务,外观跟卖家描述的一样,好评
12808,彩电,业务,跟图片一样,好评
12809,彩电,业务,宝贝用起来和店家描述的一样,好评
12810,彩电,业务,跟图片一样,好评
12811,彩电,业务,跟描述的一样,好评
12812,彩电,业务,跟店家描述的一样,好评
12813,彩电,业务,我看了和图片上的一样,好评
12814,彩电,业务,宝贝与图片描述的一样,好评
12815,彩电,业务,和卖家描述的一样,好评
12816,彩电,业务,跟描述一样,好评
12817,彩电,业务,豆浆机和图片描述的一样,好评
12818,彩电,业务,与卖家描述一致,好评
12819,彩电,业务,与描述相符,好评
12820,彩电,业务,和描述的一样,好评
12821,彩电,业务,和描述的一样好,好评
12822,彩电,业务,和图一样的,好评
12823,彩电,业务,和卖家描述一致,好评
12824,彩电,业务,而且客服态度很好,好评
12825,彩电,业务,客服也不错,好评
12826,彩电,业务,卖家服务态度特别好,好评
12827,彩电,业务,客服迎迎很耐心,好评
12828,彩电,业务,服务好,好评
12829,彩电,业务,还有感谢客服小小和阳阳的耐心解说,好评
12830,彩电,业务,客服迎迎很好,好评
12831,彩电,业务,客服很耐心回答各种问题,好评
12832,彩电,业务,客服闹闹挺耐心的,好评
12833,彩电,业务,很好客服闹闹也很耐心,好评
12834,彩电,业务,老板服务态度很好也很热情,好评
12835,彩电,业务,店家服务态度很好,好评
12836,彩电,业务,卖家服务态度不错,好评
12837,彩电,业务,卖家服务太度好,好评
12838,彩电,业务,最主要还是老板态度超好,好评
12839,彩电,业务,服务态度也好,好评
12840,彩电,业务,老板服务态度也很好,好评
12841,彩电,业务,卖家服务很好,好评
12842,彩电,业务,服务也好,好评
12843,彩电,业务,服务态度好,好评
12844,彩电,业务,卖家服务好,好评
12845,彩电,业务,卖家服务很好,好评
12846,彩电,业务,卖家态度很好,好评
12847,彩电,业务,店家服务态度很好,好评
12848,彩电,业务,卖家的服务态度很好,好评
12849,彩电,业务,卖家服务周到,好评
12850,彩电,业务,卖家服务很好,好评
12851,彩电,业务,服务态度很好,好评
12852,彩电,业务,服务周到,好评
12853,彩电,业务,店家态度很好,好评
12854,彩电,业务,服务也好,好评
12855,彩电,业务,卖家态度很好,好评
12856,彩电,业务,卖家服务很好,好评
12857,彩电,业务,店家态度好,好评
12858,彩电,业务,还行服务也很好,好评
12859,彩电,业务,但卖家服务态度很好,好评
12860,彩电,业务,老板很好,好评
12861,彩电,业务,店家服务好,好评
12862,彩电,业务,卖家态度很好,好评
12863,彩电,业务,店家服务态度特别好,好评
12864,彩电,业务,卖家人也很好,好评
12865,彩电,业务,店家服务好,好评
12866,彩电,业务,卖家人很好,好评
12867,彩电,业务,卖家服务态度很好,好评
12868,彩电,业务,老板服务好,好评
12869,彩电,业务,服务态度好,好评
12870,彩电,业务,还有客服合合很耐心很热情,好评
12871,彩电,业务,客服态度也好,好评
12872,彩电,业务,卖家服务也很贴心,好评
12873,彩电,业务,卖家服务也很好,好评
12874,彩电,业务,卖家服务态度很好,好评
12875,彩电,业务,客服润润服务很好,好评
12876,彩电,业务,卖家很热情,好评
12877,彩电,业务,店家服务很好,好评
12878,彩电,业务,卖家服务态度也不错,好评
12879,彩电,业务,很好好用质量好服务不错,好评
12880,彩电,业务,客服的态度很满意,好评
12881,彩电,业务,服务态度很好,好评
12882,彩电,业务,卖家很细心,好评
12883,彩电,业务,服务态度很好,好评
12884,彩电,业务,客服很耐心解决问题,好评
12885,彩电,业务,服务态度也好,好评
12886,彩电,业务,谢谢卖家很有耐心答复,好评
12887,彩电,业务,客服也很有耐心,好评
12888,彩电,业务,店家服务好,好评
12889,彩电,业务,服务态度也很好,好评
12890,彩电,业务,客服态度不错,好评
12891,彩电,业务,客服服务很不错,好评
12892,彩电,业务,服务态度好,好评
12893,彩电,业务,很热情的服务,好评
12894,彩电,业务,卖家服务态度也非常好,好评
12895,彩电,业务,店家态度非常好,好评
12896,彩电,业务,卖家服务也很好,好评
12897,彩电,业务,卖家服务好,好评
12898,彩电,业务,客服服务态度好,好评
12899,彩电,业务,最重要的是客服非常有耐心,好评
12900,彩电,业务,服务非常到位,好评
12901,彩电,业务,谢谢客服花花,好评
12902,彩电,业务,客服的态度还不错,好评
12903,彩电,业务,客服态度很好,好评
12904,彩电,业务,态度很好,好评
12905,彩电,业务,卖家很耐心的给解决,好评
12906,彩电,业务,客服态度也特别好,好评
12907,彩电,业务,服务很好,好评
12908,彩电,业务,服务态度好,好评
12909,彩电,业务,客服态度很好,好评
12910,彩电,业务,还要赞一赞客服阳阳,好评
12911,彩电,业务,服务也好谢谢,好评
12912,彩电,业务,服务周到,好评
12913,彩电,业务,客服态度很好,好评
12914,彩电,业务,态度很好,好评
12915,彩电,业务,店家人真好有问必答,好评
12916,彩电,业务,客服很热请,好评
12917,彩电,业务,客服花花服务很好,好评
12918,彩电,业务,服务也很好,好评
12919,彩电,业务,卖家态度好,好评
12920,彩电,业务,但服务态度好,好评
12921,彩电,业务,服务态度也好,好评
12922,彩电,业务,卖家服务很好,好评
12923,彩电,业务,服务也很好,好评
12924,彩电,业务,不值这个价格,差评
12925,彩电,业务,刚买完就降价了,差评
12926,彩电,业务,只感觉买贵了,差评
12927,彩电,业务,比平常时价格还高,差评
12928,彩电,业务,刚买就降价了,差评
12929,彩电,业务,就是我买的时候价格高了好多,差评
12930,彩电,业务,不知道效果怎样但是买贵了,差评
12931,彩电,业务,刚买就降价了,差评
12932,彩电,业务,总之不值,差评
12933,彩电,业务,刚买就降价,差评
12934,彩电,业务,"刚买完,就降价20元",差评
12935,彩电,业务,不值这个价,差评
12936,彩电,业务,只是卖贵了十元,差评
12937,彩电,业务,不值这个价格,差评
12938,彩电,业务,买完就降价了,差评
12939,彩电,业务,是不是活动价没赠品啊,差评
12940,彩电,业务,说好的赠品呢,差评
12941,彩电,业务,可是没有看见豆子的赠送,差评
12942,彩电,业务,买贵了,差评
12943,彩电,业务,一买就降价,差评
12944,彩电,业务,比超市还贵点呢,差评
12945,彩电,业务,很讨厌淘宝说送的赠品值199,差评
12946,彩电,业务,贵了,差评
12947,彩电,业务,不值这个价钱,差评
12948,彩电,业务,客服妮妮态度很差,差评
12949,彩电,业务,感觉买贵了,差评
12950,彩电,业务,价格蛮贵的,差评
12951,彩电,业务,不值这个价位,差评
12952,彩电,业务,真心不值这个价,差评
12953,彩电,业务,刚买完.就降价,差评
12954,彩电,业务,没有赠品,差评
12955,彩电,业务,就是一买就降价了,差评
12956,彩电,业务,没有拿到赠品,差评
12957,彩电,业务,相对质量而言价格偏高了,中评
12958,彩电,业务,价格贵点,中评
12959,彩电,业务,还要这么的贵一点都不值这个价,差评
12960,彩电,业务,不值当,差评
12961,彩电,业务,相对来说还是贵了,差评
12962,彩电,业务,赠品一点都没有了,差评
12963,彩电,业务,但答应的赠品现在都没到,差评
12964,彩电,业务,不值这个价,差评
12965,彩电,业务,但是真心性价比不高,中评
12966,彩电,业务,没有了赠品,差评
12967,彩电,业务,这是什么促销,差评
12968,彩电,业务,不值这个价,差评
12969,彩电,业务,其实聚划算一点也不划算,差评
12970,彩电,业务,就是刚买还没收货就降价,差评
12971,彩电,业务,不值这价位,差评
12972,彩电,业务,稍微有点不值,中评
12973,彩电,业务,那点东西也根本不值那些钱,差评
12974,彩电,业务,就是下单时又贵了十块钱,差评
12975,彩电,业务,为什么我没有赠品,差评
12976,彩电,业务,就是贵了呵呵,差评
12977,彩电,业务,只是价格有些贵,中评
12978,彩电,业务,都没礼品,差评
12979,彩电,业务,没有赠品,差评
12980,彩电,业务,买完就降价,差评
12981,彩电,业务,再次证明一分钱一分货,中评
12982,彩电,业务,价格有些贵,中评
12983,彩电,业务,朋友说不值这个价,差评
12984,彩电,业务,就是刚买两天还没收到就降价了二十多块,差评
12985,彩电,业务,实在不值,差评
12986,彩电,业务,贵了好多,差评
12987,彩电,业务,但没有任何赠品,差评
12988,彩电,业务,不值这个价啊,差评
12989,彩电,业务,没想到活动是假的,差评
12990,彩电,业务,刚收到货就降价了,差评
12991,彩电,业务,感觉网上的贵了,差评
12992,彩电,业务,买完之后发现买贵了,差评
12993,彩电,业务,赠品没有到,差评
12994,彩电,业务,感觉买贵了,差评
12995,彩电,业务,感觉不值这个价格,差评
12996,彩电,业务,价格嘛我觉得贵了,差评
12997,彩电,业务,不值这价,差评
12998,彩电,业务,没送黄豆啊,差评
12999,彩电,业务,288感觉太贵,差评
13000,彩电,业务,就是我买的贵了,差评
13001,彩电,业务,买好就掉价了,差评
13002,彩电,业务,买好就掉价了,差评
13003,彩电,业务,不值这个价,差评
13004,彩电,业务,完全不值这个钱,差评
13005,彩电,业务,价钱比实体店的贵了,差评
13006,彩电,业务,其实真的太贵了,差评
13007,彩电,业务,不值,差评
13008,彩电,业务,图片上宣传的赠品也没兑现,差评
13009,彩电,业务,刚买了就降价,差评
13010,彩电,业务,不过刚买完不到2天就降价了,差评
13011,彩电,业务,结婚收到货没有赠品,差评
13012,彩电,业务,不值这个价钱,差评
13013,彩电,业务,可我的怎没有赠品啊,差评
13014,彩电,业务,总之买贵了很不爽,差评
13015,彩电,业务,这个价格性价比不高,中评
13016,彩电,业务,刚买就降价,差评
13017,彩电,业务,没有任何赠品,差评
13018,彩电,业务,没有赠品,差评
13019,彩电,业务,买贵了,差评
13020,彩电,业务,买贵了89元,差评
13021,彩电,业务,刚买完就降价了,差评
13022,彩电,业务,总体感觉有点小贵,中评
13023,彩电,业务,感觉不值这个价格哟,差评
13024,彩电,业务,价格性价比还可以,中评
13025,彩电,业务,价格有点高,中评
13026,彩电,业务,就是有点贵啊,中评
13027,彩电,业务,对的起这价格,中评
13028,彩电,业务,总体可以接受,中评
13029,彩电,业务,对得起这个价,中评
13030,彩电,业务,只能说一分钱一分货,中评
13031,彩电,业务,一分钱一分货,中评
13032,彩电,业务,一分钱一分货吧,中评
13033,彩电,业务,一份价钱一分货,中评
13034,彩电,业务,觉得性价比还行,中评
13035,彩电,业务,还是比较优惠,中评
13036,彩电,业务,就是贵了点,中评
13037,彩电,业务,价格还行,中评
13038,彩电,业务,一分钱一份货,中评
13039,彩电,业务,但性价比还可以,中评
13040,彩电,业务,一分价钱一分货,中评
13041,彩电,业务,符合价钱,中评
13042,彩电,业务,一分价钱一分货吧,中评
13043,彩电,业务,对得起这个价格,中评
13044,彩电,业务,对得起价格啦,中评
13045,彩电,业务,对得起这价钱,中评
13046,彩电,业务,性价比还可以,中评
13047,彩电,业务,对得起这价位是我要的,中评
13048,彩电,业务,价格有点高,中评
13049,彩电,业务,对得起这个价,中评
13050,彩电,业务,这个价位还可以,中评
13051,彩电,业务,个人感觉有点贵,中评
13052,彩电,业务,一分钱一份货吧,中评
13053,彩电,业务,性价比还行,中评
13054,彩电,业务,我还是觉得有点贵,中评
13055,彩电,业务,就是贵了点,中评
13056,彩电,业务,觉得就是一分钱一分货吧,中评
13057,彩电,业务,反正也不便宜,中评
13058,彩电,业务,就是觉得有点贵,中评
13059,彩电,业务,价格小贵,中评
13060,彩电,业务,一分钱一分货吧,中评
13061,彩电,业务,对得起这个价格,中评
13062,彩电,业务,感觉还是有点贵,中评
13063,彩电,业务,就是有点贵,中评
13064,彩电,业务,真的是一分钱一分货,中评
13065,彩电,业务,就是有点贵,中评
13066,彩电,业务,一分价钱一分货,中评
13067,彩电,业务,一分价钱一分货,中评
13068,彩电,业务,礼物还行,中评
13069,彩电,业务,虽然觉得有点小贵但是觉得物有所值吧,中评
13070,彩电,业务,毕竟价格也是比较便宜,中评
13071,彩电,业务,一分钱一分货,中评
13072,彩电,业务,不过这个价钱还是可以了,中评
13073,彩电,业务,一分价钱一分货嘛,中评
13074,彩电,业务,但是相信这个价钱买的产品应该对得起这个价钱,中评
13075,彩电,业务,不过小贵,中评
13076,彩电,业务,有点贵,中评
13077,彩电,业务,就是有点贵,中评
13078,彩电,业务,就是贵了点,中评
13079,彩电,业务,价格也比较便宜,中评
13080,彩电,业务,一分钱一分货,中评
13081,彩电,业务,一分钱一分货,中评
13082,彩电,业务,毕竟一分钱一分货,中评
13083,彩电,业务,一分钱一分货吧,中评
13084,彩电,业务,一分钱一分货啊,中评
13085,彩电,业务,还是一分钱一份货阿,中评
13086,彩电,业务,一分钱一分货,中评
13087,彩电,业务,虽然贵了点,中评
13088,彩电,业务,真是一分钱一分货哪,中评
13089,彩电,业务,一分价钱一分货,中评
13090,彩电,业务,应该是一分价钱 一分货,中评
13091,彩电,业务,一分价钱一分货,中评
13092,彩电,业务,但有点小贵,中评
13093,彩电,业务,虽然有点小贵,中评
13094,彩电,业务,有点贵,中评
13095,彩电,业务,不过一分钱一分货,中评
13096,彩电,业务,对的起这价格,中评
13097,彩电,业务,性价比可以,中评
13098,彩电,业务,399感觉还是有点贵,中评
13099,彩电,业务,一分钱一分货吧,中评
13100,彩电,业务,一分钱一分货,中评
13101,彩电,业务,就这样了一分钱一分货,中评
13102,彩电,业务,一分钱一分货,中评
13103,彩电,业务,礼物还行味有些大,中评
13104,彩电,业务,宝贝质量一般但是一分钱一分货,中评
13105,彩电,业务,这个价格也挺划算的,中评
13106,彩电,业务,有点贵,中评
13107,彩电,业务,一分钱一分货,中评
13108,彩电,业务,有点小贵,中评
13109,彩电,业务,相比之下有点小贵,中评
13110,彩电,业务,有点贵,中评
13111,彩电,业务,对得起这个价格,中评
13112,彩电,业务,一分钱一分货,中评
13113,彩电,业务,一分价钱一分货吧,中评
13114,彩电,业务,一分钱一分货吧,中评
13115,彩电,业务,这个价就这样,中评
13116,彩电,业务,一分钱一分货,中评
13117,彩电,业务,一分价钱一分货吗,中评
13118,彩电,业务,虽然贵了点,中评
13119,彩电,业务,还是一分价钱一分货吧,中评
13120,彩电,业务,一分价钱一分货,中评
13121,彩电,业务,对得起这个价格,中评
13122,彩电,业务,有的小贵,中评
13123,彩电,业务,感觉这款性价比还行,中评
13124,彩电,业务,比实体店便宜,好评
13125,彩电,业务,便宜实用,好评
13126,彩电,业务,很便宜,好评
13127,彩电,业务,价格便宜,好评
13128,彩电,业务,物美价廉,好评
13129,彩电,业务,价格性价比还可以,中评
13130,彩电,业务,便宜好用功能全,好评
13131,彩电,业务,物有所值啊,好评
13132,彩电,业务,性价比比较高,好评
13133,彩电,业务,挺好挺实惠的,好评
13134,彩电,业务,搞活动能便宜50元呢,好评
13135,彩电,业务,性价比高,好评
13136,彩电,业务,性价比很高的一款,好评
13137,彩电,业务,物超所值,好评
13138,彩电,业务,超经济实惠,好评
13139,彩电,业务,物有所值,好评
13140,彩电,业务,简单实惠,好评
13141,彩电,业务,价格实惠,好评
13142,彩电,业务,这次活动又便宜了50元,好评
13143,彩电,业务,价钱也合适,好评
13144,彩电,业务,性价比高,好评
13145,彩电,业务,价钱又划算,好评
13146,彩电,业务,下单正好赶上搞活动便宜不少,好评
13147,彩电,业务,搞活动买的,好评
13148,彩电,业务,搞活动时买的,好评
13149,彩电,业务,价格挺便宜,好评
13150,彩电,业务,便宜实惠,好评
13151,彩电,业务,经济实惠,好评
13152,彩电,业务,"有降价,实惠",好评
13153,彩电,业务,价格非常划算,好评
13154,彩电,业务,很实惠很好用,好评
13155,彩电,业务,价格便宜,好评
13156,彩电,业务,199买的感觉挺便宜,好评
13157,彩电,业务,这一次购买超级划算,好评
13158,彩电,业务,挺划算的,好评
13159,彩电,业务,价格便宜,好评
13160,彩电,业务,总体感觉618很实惠,好评
13161,彩电,业务,性价比蛮好的,好评
13162,彩电,业务,价格实惠,好评
13163,彩电,业务,超值,好评
13164,彩电,业务,很超值,好评
13165,彩电,业务,性价比高,好评
13166,彩电,业务,物所超值,好评
13167,彩电,业务,399抢到就是划算,好评
13168,彩电,业务,"抢购价,便宜了50多块钱吧",好评
13169,彩电,业务,这款豆浆机性价比不错,好评
13170,彩电,业务,好用实惠,好评
13171,彩电,业务,性价比很高,好评
13172,彩电,业务,价格便宜,好评
13173,彩电,业务,物超所值,好评
13174,彩电,业务,不比以前买的399的差,好评
13175,彩电,业务,物美价廉很使用,好评
13176,彩电,业务,物有所值,好评
13177,彩电,业务,比超市便宜多了,好评
13178,彩电,业务,性价比挺高的,好评
13179,彩电,业务,性价比高,好评
13180,彩电,业务,便宜好用,好评
13181,彩电,业务,比在店里买便宜,好评
13182,彩电,业务,这次搞活动很实惠,好评
13183,彩电,业务,物超所值,好评
13184,彩电,业务,产品很便宜,好评
13185,彩电,业务,价格优惠还不错,好评
13186,彩电,业务,比外面买的便宜,好评
13187,彩电,业务,这次比上次买要便宜,好评
13188,彩电,业务,性价比超高,好评
13189,彩电,业务,比商场便宜,好评
13190,彩电,业务,这个价钱买很值,好评
13191,彩电,业务,很好用比实店便宜,好评
13192,彩电,业务,搞活动还便宜,好评
13193,彩电,业务,比在商场买便宜许多,好评
13194,彩电,业务,非常超值,好评
13195,彩电,业务,东西便宜很不错下次还买它,好评
13196,彩电,业务,便宜好用,好评
13197,彩电,业务,价格实惠,好评
13198,彩电,业务,超值咯,好评
13199,彩电,业务,正好赶上活动,好评
13200,彩电,业务,物美价廉,好评
13201,彩电,业务,物超所值,好评
13202,彩电,业务,很便宜,好评
13203,彩电,业务,打折时买的,好评
13204,彩电,业务,性价比高,好评
13205,彩电,业务,凑单179到手很划算,好评
13206,彩电,业务,打折划算,好评
13207,彩电,业务,关键还很划算,好评
13208,彩电,业务,618活动买的,好评
13209,彩电,业务,价钱倒是实惠,好评
13210,彩电,业务,活动买的,好评
13211,彩电,业务,价格挺优惠,好评
13212,彩电,业务,价格优惠,好评
13213,彩电,业务,价格便宜,好评
13214,彩电,业务,价钱实惠,好评
13215,彩电,业务,经济实惠,好评
13216,彩电,业务,这款价格也便宜,好评
13217,彩电,业务,是美的的真品比外面便宜很多,好评
13218,彩电,业务,特价买的,好评
13219,彩电,业务,性价比高,好评
13220,彩电,业务,价格非常便宜,好评
13221,彩电,业务,物超所值,好评
13222,彩电,业务,限时秒杀199,好评
13223,彩电,业务,性价比高,好评
13224,彩电,业务,没有说的那么好,差评
13225,彩电,业务,和实体店里的有差距,差评
13226,彩电,业务,收到的货品跟图片颜色及图案不一样,差评
13227,彩电,业务,没有说的那么好,差评
13228,彩电,业务,东西颜色跟图不一样,差评
13229,彩电,业务,网上图片细节描述与实物不符,差评
13230,彩电,业务,感觉一般没说的那么好,差评
13231,彩电,业务,颜色没有图片漂亮,差评
13232,彩电,业务,颜色跟图片不一样,差评
13233,彩电,业务,而且印花错位,差评
13234,彩电,业务,没有说的那么好,差评
13235,彩电,业务,东西没有说的那么好,差评
13236,彩电,业务,颜色不一样,差评
13237,彩电,业务,不是想象中的好,差评
13238,彩电,业务,没有说的那么好,差评
13239,彩电,业务,东西颜色跟图不一样,差评
13240,彩电,业务,没有网上说的那么好,差评
13241,彩电,业务,有点虚假广告,差评
13242,彩电,业务,其它真没说的那么好,差评
13243,彩电,业务,但是颜色有色差,差评
13244,彩电,业务,外观漂亮但没有图片漂亮,差评
13245,彩电,业务,颜色有色差,差评
13246,彩电,业务,没有说的那么好,差评
13247,彩电,业务,"颜色不一样,不满意",差评
13248,彩电,业务,和描述的差不多,中评
13249,彩电,业务,实物和描述的差不多,中评
13250,彩电,业务,和描述的差不多,中评
13251,彩电,业务,实物和描述的差不多,中评
13252,彩电,业务,跟卖家描述的一样,好评
13253,彩电,业务,跟图片上一样,好评
13254,彩电,业务,和卖家描述一样,好评
13255,彩电,业务,跟卖家描述的完全一样,好评
13256,彩电,业务,跟描述的一样,好评
13257,彩电,业务,和图片一样,好评
13258,彩电,业务,东西跟店家描述一致,好评
13259,彩电,业务,和卖家描述的一样,好评
13260,彩电,业务,跟描述的一样,好评
13261,彩电,业务,和卖家描述的一样,好评
13262,彩电,业务,跟卖家描述的一样,好评
13263,彩电,业务,和描述的一样,好评
13264,彩电,业务,宝贝和描述的基本一样,好评
13265,彩电,业务,和描述的一样,好评
13266,彩电,业务,和描述的一样,好评
13267,彩电,业务,与卖家描述一样,好评
13268,彩电,业务,与店家描述一致,好评
13269,彩电,业务,与卖家描述的完全一致,好评
13270,彩电,业务,东东和描述的一样,好评
13271,彩电,业务,跟描述的一样,好评
13272,彩电,业务,和图片上的一样,好评
13273,彩电,业务,与描述一致,好评
13274,彩电,业务,跟图片一样,好评
13275,彩电,业务,和描述的是一样的,好评
13276,彩电,业务,与描述相符,好评
13277,彩电,业务,和图片一样,好评
13278,彩电,业务,和卖家描述的完全一样,好评
13279,彩电,业务,跟买家描述的一致哦,好评
13280,彩电,业务,不过宝贝和图片描述的一致,好评
13281,彩电,业务,和图片一样,好评
13282,彩电,业务,和图片一样,好评
13283,彩电,业务,实物和描述的功能一样,好评
13284,彩电,业务,跟图片一样,好评
13285,彩电,业务,宝贝与描述一样,好评
13286,彩电,业务,东西跟网上的一样,好评
13287,彩电,业务,和图片一样,好评
13288,彩电,业务,宝贝与图片描述一致,好评
13289,彩电,业务,宝贝与描述一样,好评
13290,彩电,业务,和介绍的一样,好评
13291,彩电,业务,和卖家描述的一样,好评
13292,彩电,业务,东西和实物一样,好评
13293,彩电,业务,机子很好跟店家说的一样,好评
13294,彩电,业务,豆浆机和描述的一样,好评
13295,彩电,业务,和描述的一样,好评
13296,彩电,业务,和卖家说的一样好,好评
13297,彩电,业务,和描述的一样,好评
13298,彩电,业务,收到实物和图片上的一样赏心悦目,好评
13299,彩电,业务,和描述的一样,好评
13300,彩电,业务,机器与商家描述相符,好评
13301,彩电,业务,和店家描述的一样,好评
13302,彩电,业务,质量和卖家描述的一样,好评
13303,彩电,业务,豆浆机和描述的一样,好评
13304,彩电,业务,跟描述一样,好评
13305,彩电,业务,产品跟图片一致,好评
13306,彩电,业务,和描述的一致,好评
13307,彩电,业务,宝贝和描述的一样,好评
13308,彩电,业务,和描述的一样,好评
13309,彩电,业务,宝贝和描述的基本一样,好评
13310,彩电,业务,跟图片一样,好评
13311,彩电,业务,产品描述一致,好评
13312,彩电,业务,和照片描述一样,好评
13313,彩电,业务,和描述的一样,好评
13314,彩电,业务,与卖家描述一样,好评
13315,彩电,业务,与卖家描述的完全一致,好评
13316,彩电,业务,东东和描述的一样,好评
13317,彩电,业务,跟描述的一样,好评
13318,彩电,业务,和图片上的一样,好评
13319,彩电,业务,宝贝看起来和卖家描述的一样,好评
13320,彩电,业务,和卖家描述的完全一样,好评
13321,彩电,业务,跟买家描述的一致哦,好评
13322,彩电,业务,不过宝贝和图片描述的一致,好评
13323,彩电,业务,和图片一样,好评
13324,彩电,业务,服务差,差评
13325,彩电,业务,服务态度差得不行了,差评
13326,彩电,业务,服务态度这么差怎么可以做天猫,差评
13327,彩电,业务,服务态度也不好,差评
13328,彩电,业务,态度也不好,差评
13329,彩电,业务,客服番茄服务态度特别差,差评
13330,彩电,业务,客服反应速度超慢,差评
13331,彩电,业务,服务质量怎么那么差啊,差评
13332,彩电,业务,服务态度差极差,差评
13333,彩电,业务,服务差,差评
13334,彩电,业务,虽然客服态度不好,差评
13335,彩电,业务,客服差,差评
13336,彩电,业务,找客服处理态度很不好,差评
13337,彩电,业务,客服敷衍了事,差评
13338,彩电,业务,服务太差了,差评
13339,彩电,业务,就是服务不是很好,差评
13340,彩电,业务,而且服务态度差的不行,差评
13341,彩电,业务,不过请问你家服务态度还能再差一点么,差评
13342,彩电,业务,服务态度也不好,差评
13343,彩电,业务,服务态度也不好,差评
13344,彩电,业务,服务态度不好,差评
13345,彩电,业务,服务态度也差,差评
13346,彩电,业务,服务态度太差,差评
13347,彩电,业务,客服态度不好,差评
13348,彩电,业务,服务态度又不好,差评
13349,彩电,业务,客服妮妮态度差,差评
13350,彩电,业务,总是一副爱答不理的,差评
13351,彩电,业务,服务态度特别不好,差评
13352,彩电,业务,服务态度不好,差评
13353,彩电,业务,服务态度极其恶劣,差评
13354,彩电,业务,态度也不好,差评
13355,彩电,业务,服务太差了,差评
13356,彩电,业务,第一客服态度很不好,差评
13357,彩电,业务,客服明摆着敷衍了事,差评
13358,彩电,业务,服务态度差,差评
13359,彩电,业务,咨询客服也没人回应,差评
13360,彩电,业务,客服态度不好,差评
13361,彩电,业务,态度也不好,差评
13362,彩电,业务,服务态度不好,差评
13363,彩电,业务,服务真是太差了,差评
13364,彩电,业务,服务太差了,差评
13365,彩电,业务,服务太差了,差评
13366,彩电,业务,只不过服务太差了,差评
13367,彩电,业务,客服特别差,差评
13368,彩电,业务,客服只是敷衍了事,差评
13369,彩电,业务,服务态度不好,差评
13370,彩电,业务,态度也不好,差评
13371,彩电,业务,问客服也得不到回答,差评
13372,彩电,业务,花花服务态度特差,差评
13373,彩电,业务,服务态度也差,差评
13374,彩电,业务,服务态度不好,差评
13375,彩电,业务,唯一缺陷是客服素质差,差评
13376,彩电,业务,服务态度差,差评
13377,彩电,业务,服务太差了,差评
13378,彩电,业务,服务态度差,差评
13379,彩电,业务,服务态度不是一般的差,差评
13380,彩电,业务,只是当天的客服服务态度超差,差评
13381,彩电,业务,服务态度也不好,差评
13382,彩电,业务,客服态度不好,差评
13383,彩电,业务,服务太差了,差评
13384,彩电,业务,服务态度差,差评
13385,彩电,业务,爱搭不理的,差评
13386,彩电,业务,客服很有耐心,好评
13387,彩电,业务,服务态度好,好评
13388,彩电,业务,很好的卖家,好评
13389,彩电,业务,非常好的卖家,好评
