id,category,dimension,sentence,emotion
18482,彩电,平台,"就是发货太慢,",差评
18483,彩电,平台,就是快递不给力,差评
18484,彩电,平台,就是快递不送货上门，要自己去取,差评
18485,彩电,平台,就是快递没送货上门,差评
18486,彩电,平台,就是快递没有送货上门,差评
18487,彩电,平台,就是快递师傅居然说没有送货入户的服务,差评
18488,彩电,平台,就是快递太慢了,差评
18489,彩电,平台,就是快递员送货慢,差评
18490,彩电,平台,就是没付发票,差评
18491,彩电,平台,就是没有送货上门,差评
18492,彩电,平台,就是申通快递不给力,差评
18493,彩电,平台,就是双十一发货慢,差评
18494,彩电,平台,就是太慢了,差评
18495,彩电,平台,就是我是双十一定的货物流太慢了，等了十天。,差评
18496,彩电,平台,就是物流不给力,差评
18497,彩电,平台,就是物流不给力,差评
18498,彩电,平台,就是物流不给力。,差评
18499,彩电,平台,就是物流不好,差评
18500,彩电,平台,就是物流超慢,差评
18501,彩电,平台,就是物流慢,差评
18502,彩电,平台,就是物流慢啊。,差评
18503,彩电,平台,就是物流慢了点,差评
18504,彩电,平台,就是物流实在是太慢了。,差评
18505,彩电,平台,就是物流太差,差评
18506,彩电,平台,就是物流太差了,差评
18507,彩电,平台,就是物流太差了,差评
18508,彩电,平台,就是物流太慢,差评
18509,彩电,平台,就是物流太慢了,差评
18510,彩电,平台,就是物流太慢了,差评
18511,彩电,平台,"就是物流太慢了,不知什么快递要五六天",差评
18512,彩电,平台,就是物流太慢了点,差评
18513,彩电,平台,就是这个物流太慢了，,差评
18514,彩电,平台,居然没发票,差评
18515,彩电,平台,可发货太慢，说好送货入户，可只送到楼下,差评
18516,彩电,平台,可是最差的就是没有送货入户，,差评
18517,彩电,平台,快递把东西放在门卫就不管了,差评
18518,彩电,平台,快递不给力,差评
18519,彩电,平台,快递超垃圾,差评
18520,彩电,平台,快递非常慢,差评
18521,彩电,平台,快递根本就做不到,差评
18522,彩电,平台,快递根本就做不到,差评
18523,彩电,平台,快递龟速,差评
18524,彩电,平台,快递好不给力,差评
18525,彩电,平台,快递好不给力,差评
18526,彩电,平台,"快递垃圾也垃圾,还说送货入门",差评
18527,彩电,平台,快递没送货上门,差评
18528,彩电,平台,快递没有承诺送货入户,差评
18529,彩电,平台,快递没有送货入户，态度不是很好,差评
18530,彩电,平台,快递速度够慢的,差评
18531,彩电,平台,快递速度够慢的,差评
18532,彩电,平台,快递太慢了,差评
18533,彩电,平台,快递小哥太粗暴了,差评
18534,彩电,平台,"快递一般吧,没有送货上门",差评
18535,彩电,平台,快递员说这货是承诺送货入户的他说只给送到楼下,差评
18536,彩电,平台,快递员态度太恶劣了,差评
18537,彩电,平台,快递在路上漂了十天,差评
18538,彩电,平台,快递真不给力,差评
18539,彩电,平台,快递只送到了小区门口，没有送货入户,差评
18540,彩电,平台,另外快递走的是EMS，没有送货上门,差评
18541,彩电,平台,慢,差评
18542,彩电,平台,没有发票,差评
18543,彩电,平台,没有给发票，怎么回事？,差评
18544,彩电,平台,没有送货入户,差评
18545,彩电,平台,没有送货入户，放大门口就跑了。,差评
18546,彩电,平台,"没有送货入户,送到楼下就要自己搬上六楼!",差评
18547,彩电,平台,没有送货入户的,差评
18548,彩电,平台,没有送货上门,差评
18549,彩电,平台,"没有送货上门,运输的外包装也烂了",差评
18550,彩电,平台,哪像这龟速快递要半个月,差评
18551,彩电,平台,你家发货实在是太慢啦,差评
18552,彩电,平台,配送员都是什么态度啊,差评
18553,彩电,平台,"商品是21号买的,29号到货",差评
18554,彩电,平台,"首先送货没有期望的快,慢",差评
18555,彩电,平台,双11 慢慢慢,差评
18556,彩电,平台,双11快递有点慢,中评
18557,彩电,平台,双11买 物流慢。,差评
18558,彩电,平台,双11期间发货速度奇慢,差评
18559,彩电,平台,双十一发货真够慢的。。。,差评
18560,彩电,平台,双十一快把人害死了，太慢了,差评
18561,彩电,平台,双十一物流有点慢,中评
18562,彩电,平台,顺丰快递走了近一个星期，效率有点低,中评
18563,彩电,平台,顺丰物流未送货入户,差评
18564,彩电,平台,说好的送货入户呢？,差评
18565,彩电,平台,说是送货入户，结果快递给放小区门口让自己去拿,差评
18566,彩电,平台,"说是送货入户的,送了好几天都没有送货入户呢。",差评
18567,彩电,平台,说是要等5-10个工作日，好久啊,差评
18568,彩电,平台,送货慢得无敌了,差评
18569,彩电,平台,送货入户倒是没有，还是叫我到楼下拿,差评
18570,彩电,平台,送货入户只送到楼下，有欺骗感觉,差评
18571,彩电,平台,送货太慢,差评
18572,彩电,平台,送货太慢了,差评
18573,彩电,平台,送货太慢了,差评
18574,彩电,平台,送货用的韵达快递，没有送货上门,差评
18575,彩电,平台,送了10天才到货哟，慢得出奇,差评
18576,彩电,平台,虽然当时快递有点慢,中评
18577,彩电,平台,虽然物流慢了点,差评
18578,彩电,平台,虽然在双11期间发货慢可以理解,差评
18579,彩电,平台,唯一不足的就是送货入户没有履行是我自己去取的！,差评
18580,彩电,平台,唯一就是快递员不送货上门,差评
18581,彩电,平台,唯有缺憾的是物流,差评
18582,彩电,平台,我说一下快递真是恶心到家,差评
18583,彩电,平台,"物流不好,没有送到户",差评
18584,彩电,平台,物流差评,差评
18585,彩电,平台,物流超慢,差评
18586,彩电,平台,物流都要慢死了,差评
18587,彩电,平台,物流还慢,差评
18588,彩电,平台,物流还算可以，来到包装箱有破损,差评
18589,彩电,平台,物流和发货都是想当的慢,差评
18590,彩电,平台,物流巨慢,差评
18591,彩电,平台,物流慢,差评
18592,彩电,平台,物流慢,差评
18593,彩电,平台,物流慢，物流态度不好,差评
18594,彩电,平台,物流慢了点外,差评
18595,彩电,平台,物流没给满分,差评
18596,彩电,平台,物流没有送货到家,差评
18597,彩电,平台,物流确实慢！没有送货上门,差评
18598,彩电,平台,物流稍慢,中评
18599,彩电,平台,物流是真慢,差评
18600,彩电,平台,物流速度极慢,差评
18601,彩电,平台,物流太差了,差评
18602,彩电,平台,物流太烂了,差评
18603,彩电,平台,物流太慢,差评
18604,彩电,平台,物流太慢，送货入户是骗人的,差评
18605,彩电,平台,物流太慢了,差评
18606,彩电,平台,物流太慢了!不过沁园服务还不错!售后服务也可以!,差评
18607,彩电,平台,物流太慢了10天才收着货。,差评
18608,彩电,平台,物流太慢太慢了,差评
18609,彩电,平台,物流太糟糕了,差评
18610,彩电,平台,物流有点慢,中评
18611,彩电,平台,物流有点慢,中评
18612,彩电,平台,物流有点慢啊,中评
18613,彩电,平台,物流真不是一般慢,差评
18614,彩电,平台,物流真是慢得可怕,差评
18615,彩电,平台,物流真心慢,差评
18616,彩电,平台,物流真心慢啊,差评
18617,彩电,平台,一个订单分成3次陆陆续续近半个月才收齐,中评
18618,彩电,平台,因为快递没有及时的送货入户,差评
18619,彩电,平台,邮政垃圾,差评
18620,彩电,平台,"在线付款以后,就装聋作哑了",差评
18621,彩电,平台,这快递跟牛车似得,差评
18622,彩电,平台,这快递跟牛车似得，网购这么多年第一次遇到这么慢的,差评
18623,彩电,平台,这是有史以来最慢的快递,差评
18624,彩电,平台,"这是有史以来最慢的快递,快递真的是慢到无朋友",差评
18625,彩电,平台,这台送货的物流公司简直让我无语,差评
18626,彩电,平台,只是发货和物流太慢,差评
18627,彩电,平台,只是快递扔到一个邮政报刊亭就不管了,差评
18628,彩电,平台,只是送货入户的服务没有做到。,差评
18629,彩电,平台,只是物流慢了点,差评
18630,彩电,平台,只是物流有点慢,中评
18631,彩电,平台,"最差劲的就是顺丰快递,根本没有送货上门",差评
18632,彩电,平台, 东西包装仔细 物流很快,好评
18633,彩电,平台,",物流超快,",好评
18634,彩电,平台,",物流也很快!",好评
18635,彩电,平台,11月10日下单，13日就到货，速度很快,好评
18636,彩电,平台,包裹包的很严实 木有损坏的地方,好评
18637,彩电,平台,"包邮还发顺丰,原以为是其他快递",好评
18638,彩电,平台,包装安全,好评
18639,彩电,平台,包装不错，发货快,好评
18640,彩电,平台,"包装不错,来到我手上还是完好无损的",好评
18641,彩电,平台,包装不错，物流很快,好评
18642,彩电,平台,包装到时也很完整没有破损,好评
18643,彩电,平台,包装的很好,好评
18644,彩电,平台,包装的很好 没有碰损的地方,好评
18645,彩电,平台,"包装的很好,发货也很快",好评
18646,彩电,平台,"包装的很好,很严实",好评
18647,彩电,平台,"包装的很好,没有破损",好评
18648,彩电,平台,包装的很好，没有破损,好评
18649,彩电,平台,"包装的很好,没有损坏",好评
18650,彩电,平台,"包装的很好,没有瑕疵毛病",好评
18651,彩电,平台,"包装的很好,物流也快",好评
18652,彩电,平台,"包装的很好,物流也快",好评
18653,彩电,平台,包装的很好，物流也快,好评
18654,彩电,平台,"包装的很好,一点也没有压坏的痕迹",好评
18655,彩电,平台,包装的很好送过来都没有破损,好评
18656,彩电,平台,包装的很结实,好评
18657,彩电,平台,包装的很结实没有损坏到宝贝,好评
18658,彩电,平台,"包装的很严实,物流也很快",好评
18659,彩电,平台,包装的很仔细,好评
18660,彩电,平台,包装的也不错,好评
18661,彩电,平台,包装的也很严实,好评
18662,彩电,平台,包装的也挺好的，物流很给力,好评
18663,彩电,平台,包装非常仔细、严实,好评
18664,彩电,平台,包装非超好 快递也很给力,好评
18665,彩电,平台,包装好,好评
18666,彩电,平台,"包装好,发货快",好评
18667,彩电,平台,"包装好,送货速度超快",好评
18668,彩电,平台,"包装好,送货速度超快",好评
18669,彩电,平台,包装好好,好评
18670,彩电,平台,包装好外观好质量更好,好评
18671,彩电,平台,包装和快递很给力,好评
18672,彩电,平台,包装和物流很给力,好评
18673,彩电,平台,包装很好,好评
18674,彩电,平台,包装很好,好评
18675,彩电,平台,包装很好 ，物流很快,好评
18676,彩电,平台,包装很好 物流给力,好评
18677,彩电,平台,包装很好，到货完好无损,好评
18678,彩电,平台,包装很好，服务很好，物流很快，,好评
18679,彩电,平台,"包装很好,没坏。",好评
18680,彩电,平台,"包装很好,没有破损",好评
18681,彩电,平台,包装很好，没有破损,好评
18682,彩电,平台,包装很好，没有损坏,好评
18683,彩电,平台,"包装很好,物流很快!",好评
18684,彩电,平台,包装很好，一点也没受损,好评
18685,彩电,平台,包装很好快递不错,好评
18686,彩电,平台,包装很好没损坏,好评
18687,彩电,平台,包装很好没有损坏,好评
18688,彩电,平台,包装很好哦,好评
18689,彩电,平台,包装很好哦 回来豆浆机也没有磨损什么的 ,好评
18690,彩电,平台,包装很结实,好评
18691,彩电,平台,包装很细心,好评
18692,彩电,平台,包装很细心，没有损坏,好评
18693,彩电,平台,包装很严密,好评
18694,彩电,平台,包装很严密，没有损坏,好评
18695,彩电,平台,包装很严实,好评
18696,彩电,平台,包装很严实，没有破损,好评
18697,彩电,平台,"包装很严实,一点都没损坏",好评
18698,彩电,平台,包装很严实、,好评
18699,彩电,平台,包装很用心,好评
18700,彩电,平台,包装很仔细,好评
18701,彩电,平台,包装很仔细!,好评
18702,彩电,平台,"包装很仔细,东西很完好",好评
18703,彩电,平台,包装很仔细没有一点破损，满意,好评
18704,彩电,平台,包装很扎实,好评
18705,彩电,平台,包装很扎实，,好评
18706,彩电,平台,"包装很正规,严实、安全",好评
18707,彩电,平台,"包装很专业,发货快,物流也快",好评
18708,彩电,平台,包装结实,好评
18709,彩电,平台,包装结实,好评
18710,彩电,平台,包装结实，完美无损,好评
18711,彩电,平台,包装挺好,好评
18712,彩电,平台,包装挺好,好评
18713,彩电,平台,"包装挺结实,发货很快",好评
18714,彩电,平台,"包装完好,发货很快,物流也很给力",好评
18715,彩电,平台,"包装完好,快递不错",好评
18716,彩电,平台,"包装完好,快递不错",好评
18717,彩电,平台,包装完好无损,好评
18718,彩电,平台,包装完整,好评
18719,彩电,平台,"包装完整细致,正品无疑",好评
18720,彩电,平台,包装严谨,好评
18721,彩电,平台,包装严实,好评
18722,彩电,平台,包装严实,好评
18723,彩电,平台,包装严实,好评
18724,彩电,平台,"包装严实,很不错",好评
18725,彩电,平台,"包装严实,物流很快。",好评
18726,彩电,平台,"包装严实,做工精细",好评
18727,彩电,平台,包装严实很精美,好评
18728,彩电,平台,包装也不错,好评
18729,彩电,平台,包装也很到位!,好评
18730,彩电,平台,包装也很好,好评
18731,彩电,平台,包装也很好，物流快,好评
18732,彩电,平台,包装也很好.物流也很给力哦,好评
18733,彩电,平台,包装也很精细,好评
18734,彩电,平台,包装也很严密,好评
18735,彩电,平台,"包装也是商场包装,满意",好评
18736,彩电,平台,包装也严实,好评
18737,彩电,平台,包装仔细,好评
18738,彩电,平台,宝贝到货了哦  物流特别快,好评
18739,彩电,平台,宝贝发货很快,好评
18740,彩电,平台,宝贝发货速度快,好评
18741,彩电,平台,发货速度快!满意好评!,好评
18742,彩电,平台,宝贝来的特别快,好评
18743,彩电,平台,"宝贝收到啦,发货很快哦",好评
18744,彩电,平台,"宝贝收到啦,物流很快",好评
18745,彩电,平台,宝贝收到了 物流快 包装好,好评
18746,彩电,平台,"宝贝收到了,包装的很好",好评
18747,彩电,平台,"宝贝收到了,包装的很好,物流也很快",好评
18748,彩电,平台,"宝贝收到了,包装很细心",好评
18749,彩电,平台,",包装完整没有破损,物流很快",好评
18750,彩电,平台,"宝贝收到了,快递给力,包装完好无损",好评
18751,彩电,平台,"宝贝收到了,没有破损,包装的很好,物流很给力",好评
18752,彩电,平台,"宝贝收到了,物流给力",好评
18753,彩电,平台,"宝贝收到了,物流很给力",好评
18754,彩电,平台,"宝贝收到了,物流很快",好评
18755,彩电,平台,"宝贝收到了哦,包装的很好",好评
18756,彩电,平台,宝贝完好的收到了,好评
18757,彩电,平台,宝贝完好无损,好评
18758,彩电,平台,宝贝完好无损收到,好评
18759,彩电,平台,"宝贝已到货,物流挺快",好评
18760,彩电,平台,"不错到货很快,送货员态度也很好",好评
18761,彩电,平台,不过老板包装很严实，没有什么损坏，,好评
18762,彩电,平台,不过物流很快哦!,好评
18763,彩电,平台,产品包装精美、完好,好评
18764,彩电,平台,超给力!送货很快,好评
18765,彩电,平台,但发货有点慢,中评
18766,彩电,平台,但老板还是很快发货了,好评
18767,彩电,平台,"但是发货快,包装好。",好评
18768,彩电,平台,但是送货快,好评
18769,彩电,平台,但物流第二天就到了,好评
18770,彩电,平台,到货非常快,好评
18771,彩电,平台,到货很快,好评
18772,彩电,平台,"到货很快,包装的很好",好评
18773,彩电,平台,到货快 安装快,好评
18774,彩电,平台,到货速度非常快,好评
18775,彩电,平台,到货速度很快,好评
18776,彩电,平台,到货速度快(拍后第3天),好评
18777,彩电,平台,到货挺快,好评
18778,彩电,平台,到货也很及时,好评
18779,彩电,平台,"到货也挺快的,",好评
18780,彩电,平台,第二天就收到货物了 神速,好评
18781,彩电,平台,"第二天一早就送到了,实在是神速",好评
18782,彩电,平台,第物流很快，可以直接送到老家。,好评
18783,彩电,平台,"第一次尝试货到付款,值得购买",好评
18784,彩电,平台,"电热水壶赠品第二天就收到了,很好。",好评
18785,彩电,平台,店家发货和物流也很给力,好评
18786,彩电,平台,店家发货很快,好评
18787,彩电,平台,"店家发货很快,",好评
18788,彩电,平台,"店家发货很快,态度也很好。",好评
18789,彩电,平台,店家发货快,好评
18790,彩电,平台,"店家发货快,物流也很给力",好评
18791,彩电,平台,店家发货速度很快,好评
18792,彩电,平台,店家发货速度很快哦 ,好评
18793,彩电,平台,店家发货也很快,好评
18794,彩电,平台,店主发货很快,好评
18795,彩电,平台,"东东收到,发货快,包装好",好评
18796,彩电,平台,东西包裹的很严实,好评
18797,彩电,平台,东西包装得很好，没有破损,好评
18798,彩电,平台,东西包装仔细 物流很快 ,好评
18799,彩电,平台,东西发货挺快的，包装也不错,好评
18800,彩电,平台,就是物流太差了,差评
18801,彩电,平台,"东西没收到物流却显示已签收,黑D%",差评
18802,彩电,平台,东西收到了 没有损坏,好评
18803,彩电,平台,东西收到了!物流速度快,好评
18804,彩电,平台,"东西收到了,包装很完整",好评
18805,彩电,平台,"东西收到了,包装严实",好评
18806,彩电,平台,而且发货超级快,好评
18807,彩电,平台,而且发货速度也很快,好评
18808,彩电,平台,"而且发货也很快,给力。",好评
18809,彩电,平台,而且货到付款很方便,好评
18810,彩电,平台,而且卖家发货速度快,好评
18811,彩电,平台,而且送来时包装的很好，没损坏,好评
18812,彩电,平台,"发货,物流速度快",好评
18813,彩电,平台,发货、物流都很快,好评
18814,彩电,平台,发货/物流速度快,好评
18815,彩电,平台,"发货安装很迅速,而且态度也不错",好评
18816,彩电,平台,发货超快。,好评
18817,彩电,平台,发货都很快,好评
18818,彩电,平台,发货非常的效率,好评
18819,彩电,平台,发货非常快,好评
18820,彩电,平台,"发货非常快,包装齐全",好评
18821,彩电,平台,发货还算快,好评
18822,彩电,平台,发货好快,好评
18823,彩电,平台,发货好快!,好评
18824,彩电,平台,发货和快递都很快,好评
18825,彩电,平台,发货和物流都很快,好评
18826,彩电,平台,发货和物流都相当快,好评
18827,彩电,平台,"发货很给力,很快就收到了",好评
18828,彩电,平台,发货很好 物流很赞,好评
18829,彩电,平台,发货很及时,好评
18830,彩电,平台,"发货很及时,物流快",好评
18831,彩电,平台,发货很快,好评
18832,彩电,平台,发货很快,好评
18833,彩电,平台,发货很快,好评
18834,彩电,平台,发货很快,好评
18835,彩电,平台,发货很快,好评
18836,彩电,平台,发货很快 包装也很仔细 ,好评
18837,彩电,平台,"发货很快,",好评
18838,彩电,平台,"发货很快,包装的非常得好",好评
18839,彩电,平台,发货很快，包装的也不错,好评
18840,彩电,平台,"发货很快,包装完好",好评
18841,彩电,平台,"发货很快,包装也很结实",好评
18842,彩电,平台,发货很快，包装也很仔细,好评
18843,彩电,平台,发货很快，二三天就到了,好评
18844,彩电,平台,"发货很快,快递也快,第二天就到了",好评
18845,彩电,平台,"发货很快,顺丰就是不一样,隔天就到了",好评
18846,彩电,平台,发货很快，物流业很给力,好评
18847,彩电,平台,发货很快,好评
18848,彩电,平台,发货很快啊,好评
18849,彩电,平台,发货很快的,好评
18850,彩电,平台,发货很快就到了,好评
18851,彩电,平台,发货很快哦,好评
18852,彩电,平台,发货很快四天就到了,好评
18853,彩电,平台,发货很快物流很给力,好评
18854,彩电,平台,发货很快呀,好评
18855,彩电,平台,发货很速度。,好评
18856,彩电,平台,发货很迅速,好评
18857,彩电,平台,发货及时,好评
18858,彩电,平台,发货及时，包装好，很满意,好评
18859,彩电,平台,"发货及时,包装完好~",好评
18860,彩电,平台,"发货及时,快递给力",好评
18861,彩电,平台,"发货及时,物流快没说的",好评
18862,彩电,平台,"发货及时,物流也算快",好评
18863,彩电,平台,发货及物流速度快,好评
18864,彩电,平台,发货快,好评
18865,彩电,平台,发货快,好评
18866,彩电,平台,发货快,好评
18867,彩电,平台,发货快,好评
18868,彩电,平台,发货快 包装完好,好评
18869,彩电,平台,发货快 服务好,好评
18870,彩电,平台,"发货快,包装好",好评
18871,彩电,平台,"发货快,包装完好",好评
18872,彩电,平台,"发货快,包装完好",好评
18873,彩电,平台,发货快，包装也好，仔细,好评
18874,彩电,平台,发货快，好评,好评
18875,彩电,平台,"发货快,物流超给力啊",好评
18876,彩电,平台,"发货快,物流快",好评
18877,彩电,平台,"发货快,物流也快",好评
18878,彩电,平台,发货快，赞！,好评
18879,彩电,平台,发货快挺满意的赞一个,好评
18880,彩电,平台,发货神速,好评
18881,彩电,平台,发货神速啊,好评
18882,彩电,平台,发货神速啊!值得信赖,好评
18883,彩电,平台,发货送货都非常快!包装很精致,好评
18884,彩电,平台,发货速度,好评
18885,彩电,平台,发货速度超给力的。,好评
18886,彩电,平台,发货速度超快,好评
18887,彩电,平台,发货速度都挺好的,好评
18888,彩电,平台,发货速度非常快,好评
18889,彩电,平台,"发货速度非常快,,快递也挺快",好评
18890,彩电,平台,"发货速度非常快,包装非常仔细、严实",好评
18891,彩电,平台,发货速度还很快,好评
18892,彩电,平台,发货速度还是很快的，中通给力。,好评
18893,彩电,平台,"发货速度好快,中午就收到了",好评
18894,彩电,平台,发货速度很给力,好评
18895,彩电,平台,发货速度很块,好评
18896,彩电,平台,发货速度很快,好评
18897,彩电,平台,发货速度很快，包装到位没有损坏,好评
18898,彩电,平台,发货速度快,好评
18899,彩电,平台,"发货速度快,货物包装完好无损",好评
18900,彩电,平台,发货速度快、包装严谨,好评
18901,彩电,平台,发货速度快很赞,好评
18902,彩电,平台,"发货速度特别快,早上下单,下午就到了",好评
18903,彩电,平台,发货速度挺快,好评
18904,彩电,平台,发货速度挺快的,好评
18905,彩电,平台,"发货速度挺快的,物流也给力。",好评
18906,彩电,平台,发货速度无比快 ，一下子就拿到货了。,好评
18907,彩电,平台,发货速度也比较快,好评
18908,彩电,平台,发货速度也还行,好评
18909,彩电,平台,发货速度也很快,好评
18910,彩电,平台,发货速度也很快的,好评
18911,彩电,平台,发货速度也很快很满意,好评
18912,彩电,平台,发货速度也快,好评
18913,彩电,平台,发货速度也挺快,好评
18914,彩电,平台,发货速度一流,好评
18915,彩电,平台,发货速度又快,好评
18916,彩电,平台,发货速度越快的,好评
18917,彩电,平台,发货特别快,好评
18918,彩电,平台,发货挺快的,好评
18919,彩电,平台,发货挺快的。,好评
18920,彩电,平台,发货相当快。物流给力。,好评
18921,彩电,平台,发货迅速,好评
18922,彩电,平台,发货迅速,好评
18923,彩电,平台,"发货迅速,包装结实",好评
18924,彩电,平台,"发货迅速,快递给力",好评
18925,彩电,平台,发货也很及时,好评
18926,彩电,平台,发货也很快,好评
18927,彩电,平台,发货也很快,好评
18928,彩电,平台,"发货也很快,全5分",好评
18929,彩电,平台,发货也很快。,好评
18930,彩电,平台,发货也很快的,好评
18931,彩电,平台,发货也很快的哦,好评
18932,彩电,平台,发货也很速度,好评
18933,彩电,平台,发货也及时,好评
18934,彩电,平台,发货也快,好评
18935,彩电,平台,发货真快,好评
18936,彩电,平台,发来的时候没有损坏。,好评
18937,彩电,平台,发票补发叫及时,好评
18938,彩电,平台,发票也及时补上了,好评
18939,彩电,平台,非常快,好评
18940,彩电,平台,"非常快,第二天就送到了。",好评
18941,彩电,平台,服务好包装好,好评
18942,彩电,平台,服务好发货快,好评
18943,彩电,平台,服务态度非常好,好评
18944,彩电,平台,刚刚拿到货,差评
18945,彩电,平台,给快递一个赞,好评
18946,彩电,平台,购买时又不能货到付款,差评
18947,彩电,平台,还是送货上门,好评
18948,彩电,平台,还送货上门,好评
18949,彩电,平台,没想到物流还是挺给力的,好评
18950,彩电,平台,好!发货快,好评
18951,彩电,平台,很快的速度,好评
18952,彩电,平台,很快就到了,好评
18953,彩电,平台,"很快就收到了,发货的很及时",好评
18954,彩电,平台,很快就收到了净水器,好评
18955,彩电,平台,很快就收到了我买的宝贝了,好评
18956,彩电,平台,很快收到东西,好评
18957,彩电,平台,很快物流,好评
18958,彩电,平台,很细心的包装,好评
18959,彩电,平台,话说物流蛮快的才三天就邮寄到了,好评
18960,彩电,平台,货安排很快,好评
18961,彩电,平台,货到的挺快的,好评
18962,彩电,平台,货到付款,好评
18963,彩电,平台,货到付款 .不错,好评
18964,彩电,平台,货到付款 省心 安心 放心,好评
18965,彩电,平台,"货到付款的,第二天下午就到了",好评
18966,彩电,平台,货到付款很方便,好评
18967,彩电,平台,货到付款很好,好评
18968,彩电,平台,货到付款就是给力,好评
18969,彩电,平台,货很快,好评
18970,彩电,平台,"货很快,物流也很快",好评
18971,彩电,平台,货很快三天收到,好评
18972,彩电,平台,货收到了！速度很快！,好评
18973,彩电,平台,货速度也很快,好评
18974,彩电,平台,货物包装很好 快递也很给力,好评
18975,彩电,平台,货物已收到，发货速度快,好评
18976,彩电,平台,货也及时，包装很细致,好评
18977,彩电,平台,货已收到包装的很好,好评
18978,彩电,平台,京东发货很快,好评
18979,彩电,平台,净水机包装好，没有破损处,好评
18980,彩电,平台,净水器包装的很好 ,好评
18981,彩电,平台,净水器包装非常仔细考究,好评
18982,彩电,平台,净水器包装很严实,好评
18983,彩电,平台,净水器到货很快,好评
18984,彩电,平台,净水器发货很快,好评
18985,彩电,平台,净水器收到了 物流很快的,好评
18986,彩电,平台,"净水器收到了,卖家发货很快",好评
18987,彩电,平台,"净水器收到了,物流很快",好评
18988,彩电,平台,净水器早就到货了,好评
18989,彩电,平台,快递嗷嗷快,好评
18990,彩电,平台,快递帮我送货到家里,好评
18991,彩电,平台,快递不错,好评
18992,彩电,平台,快递不错,好评
18993,彩电,平台,快递发货也很快,好评
18994,彩电,平台,快递非常快,好评
18995,彩电,平台,快递服务好,好评
18996,彩电,平台,快递哥很负责吧东西送到了家里,好评
18997,彩电,平台,快递给力,好评
18998,彩电,平台,快递更给力,好评
18999,彩电,平台,快递公司送货很快,好评
19000,彩电,平台,快递和给力,好评
19001,彩电,平台,快递很给力,好评
19002,彩电,平台,快递很给力 赞一个,好评
19003,彩电,平台,"快递很给力,马上就收到",好评
19004,彩电,平台,"快递很给力,外包装严实,配件齐全",好评
19005,彩电,平台,"快递很给力,一天时间就到了!",好评
19006,彩电,平台,快递很给力很快就收到了,好评
19007,彩电,平台,快递很给力直接送到家,好评
19008,彩电,平台,快递很好,好评
19009,彩电,平台,快递很快,好评
19010,彩电,平台,快递很快！！,好评
19011,彩电,平台,"快递很快,包装很完整",好评
19012,彩电,平台,快递很快，包装很正规,好评
19013,彩电,平台,"快递很快,第二天中午就到了",好评
19014,彩电,平台,"快递很快,好评",好评
19015,彩电,平台,快递很速度,好评
19016,彩电,平台,快递很速度哦,好评
19017,彩电,平台,快递快,好评
19018,彩电,平台,快递快很好,好评
19019,彩电,平台,"快递没有损坏到,快递也快",好评
19020,彩电,平台,"快递没有损坏到,快递也快",好评
19021,彩电,平台,快递是顺丰的很给力,好评
19022,彩电,平台,快递速度很快,好评
19023,彩电,平台,"快递速度快,包装完好",好评
19024,彩电,平台,快递速度也快,好评
19025,彩电,平台,快递特给力,好评
19026,彩电,平台,快递小哥太好了,好评
19027,彩电,平台,快递小哥太赞了,好评
19028,彩电,平台,快递迅速,好评
19029,彩电,平台,快递也不错,好评
19030,彩电,平台,快递也给力,好评
19031,彩电,平台,快递也很给力,好评
19032,彩电,平台,快递也很给力!,好评
19033,彩电,平台,快递也很给力。,好评
19034,彩电,平台,快递也很快,好评
19035,彩电,平台,快递也很快,好评
19036,彩电,平台,快递也快,好评
19037,彩电,平台,快递也挺快,好评
19038,彩电,平台,快递业很给力,好评
19039,彩电,平台,快递员服务好，送货快,好评
19040,彩电,平台,"快递员很负责,包装完整",好评
19041,彩电,平台,快递员真心要赞一个,好评
19042,彩电,平台,快递真的很快,好评
19043,彩电,平台,快递真快拍下一天第二天就到,好评
19044,彩电,平台,"快速很喜欢,和厂家描述的一样啊,物流快",好评
19045,彩电,平台,老板发货很快,好评
19046,彩电,平台,"老板发货速度很快,我很满意~~",好评
19047,彩电,平台,"里外两层纸壳,完好无损",好评
19048,彩电,平台,流很给力，发货很快,好评
19049,彩电,平台,物流也很快,好评
19050,彩电,平台,路上没有损坏，还可以,中评
19051,彩电,平台,卖家包装的很好,好评
19052,彩电,平台,"卖家包装的很好,没有损坏",好评
19053,彩电,平台,卖家发货还是挺快的。,好评
19054,彩电,平台,卖家发货很及时,好评
19055,彩电,平台,卖家发货很快,好评
19056,彩电,平台,"卖家发货很快,包装很严密",好评
19057,彩电,平台,"卖家发货很快,好评!",好评
19058,彩电,平台,卖家发货很快啊,好评
19059,彩电,平台,卖家发货很快哦物流很快,好评
19060,彩电,平台,卖家发货快,好评
19061,彩电,平台,卖家发货快 赞赞,好评
19062,彩电,平台,卖家发货快。,好评
19063,彩电,平台,卖家发货速度、物流也很给力,好评
19064,彩电,平台,卖家发货速度好快啊,好评
19065,彩电,平台,卖家发货速度很快,好评
19066,彩电,平台,卖家发货速度很快,好评
19067,彩电,平台,卖家发货速度很快,好评
19068,彩电,平台,卖家发货速度很快 啊 高兴,好评
19069,彩电,平台,"卖家发货速度很快,包装精美",好评
19070,彩电,平台,"卖家发货速度很快,物流也很给力",好评
