sentence_id,sentence,emotion
31947,真是很无语!,差评
31948,郁闷了很多次,差评
31949,"严重欺骗买家,",差评
31950,这个是最失望的一次购买经历。,差评
31951,好失败的一次购物,差评
31952,真心的失望,差评
31953,没有想像中好。,差评
31954,"东西非常的不好,",差评
31955,",不满意",差评
31956,我这个一点不满意,差评
31957,无语的很。,差评
31958,太垃圾了,差评
31959,真的一点都不好,差评
31960,什么破玩意,差评
31961,垃圾的一次购物,差评
31962,机器是垃圾,差评
31963, 第一次购物这么失败,差评
31964,比较失望,差评
31965,两个问题让人很不满意!,差评
31966,不好、,差评
31967,明显有欺骗行为嘛,差评
31968,感觉不是很好,差评
31969,感觉没有那么好,差评
31970,没想到还是不理想,差评
31971,感觉不理想,差评
31972,反正是让人无语,差评
31973,真心觉得不咋的,差评
31974,差评&,差评
31975,超级垃圾,差评
31976,垃圾产品垃圾产品垃圾产品就是一个垃圾产品,差评
31977,。真心无语,差评
31978,非常不好非常非常不好不好,差评
31979,就凭这点就是差评,差评
31980,",没想象中好",差评
31981,但是它让我很失望,差评
31982,",第一个差评,买的东西坏了",差评
31983,东西不怎么好,差评
31984,",太垃圾了",差评
31985,"不喜欢就是不喜欢,",差评
31986,",真的很无语",差评
31987,",真是烂透了",差评
31988,这是本人第一次给予商家打差评,差评
31989,"感觉不怎么好,",差评
31990,不是太满意!,差评
31991,感觉没有想象中那么好,差评
31992,!简直垃圾透了,差评
31993,"垃圾产品,",差评
31994,第一次给中差评,差评
31995,这次有点失望,差评
31996,"东西很差,",差评
31997,有点欺骗,差评
31998,京东越来越差劲了,差评
31999,"京东太让人失望了,越来越差。",差评
32000,"失望啊,",差评
32001,",郁闷",差评
32002,感觉好失望,差评
32003,破垃圾破垃圾 破垃圾 ,差评
32004,不好啊,差评
32005,买的很郁闷,差评
32006,这是最失败的一次购物,差评
32007,最失败的一次购物,差评
32008,也第一次给差评,差评
32009,总的谁买谁后悔&hellip;差评,差评
32010,"一次不理想的购物,",差评
32011,很失望的一次购物!,差评
32012,很无语和无奈。,差评
32013,差!真坑人,差评
32014,失败的一次购物。,差评
32015,"不好,非常不好",差评
32016,整个感觉都不好。,差评
32017,感觉是假货。,差评
32018,不怎么样。,差评
32019,"很不满意的一次购物,不值得买",差评
32020,不错,差评
32021,"差评,一点都不好",差评
32022,"实话说不怎么样,",差评
32023,"垃圾的很,",差评
32024,",差评!",差评
32025, 大大大大大大大大大的差评,差评
32026,东西一点都不好太差了,差评
32027,很差 ,差评
32028,",垃圾",差评
32029,很不好,差评
32030,第二次的就不怎么样,差评
32031,有点无语!,差评
32032,太上当了,差评
32033,",最失望的一次",差评
32034,",不好",差评
32035,"这次是最失望的一次,",差评
32036,有点儿小失望,差评
32037,现在太让人失望了,差评
32038,纠结了,差评
32039,垃圾垃圾垃圾超级垃圾,差评
32040,有些失望_,差评
32041,",真是无语",差评
32042,实在太郁闷了,差评
32043,"东西很差劲,",差评
32044,第一次差评!,差评
32045,一颗星都不想给,差评
32046,失望的一次购物,差评
32047,这次购物真是对苏宁有点失望,差评
32048,美的的东西就这么垃圾吗,差评
32049,垃圾 ,差评
32050,垃圾垃圾烂,差评
32051,真是太失望了,差评
32052,垃圾产品,差评
32053,"有点小失望,",差评
32054,"差评,太差了,",差评
32055,在苏宁第一次买如此差劲的东西,差评
32056,"第一次在苏宁购物,极度失望",差评
32057,"语,无语、无语、无语、无语。",差评
32058,",够垃圾的",差评
32059,",很失望",差评
32060,这次购物经历是史上最差,差评
32061,不要这样欺骗客户,差评
32062,第一次这么生气评价一件商品,差评
32063,第一次在淘宝上给差评,差评
32064,",反正不是很理想",差评
32065,不是很理想。,差评
32066,感觉买错了,差评
32067,",不理想。",差评
32068,有史以来最差劲的一次网购,差评
32069,无语死了。,差评
32070,真是无语了本来想给差评的,差评
32071,真心的不满意,差评
32072,",太让我伤心了",差评
32073,收到东西很郁闷有被骗的感觉,差评
32074,很郁闷!,差评
32075,"真是太差劲了,",差评
32076,!绝对差评,差评
32077,"这个真心不好,",差评
32078,垃圾了!!,差评
32079,"好垃圾,",差评
32080,",产品又垃圾。",差评
32081,"没有想像中好,",差评
32082,一句话:垃圾,差评
32083,"。实在是无语,",差评
32084,买了有点后悔了,差评
32085,"骗子,垃圾",差评
32086,"差劲,",差评
32087,相当\n不满意的购物,差评
32088,垃圾玩意绝不再买,差评
32089,"真的不怎么样,",差评
32090,一点不好,差评
32091,买的有点后悔,差评
32092,差评.差评,差评
32093,"比较失望的一次,",差评
32094,太差!,差评
32095,垃圾!!垃圾,差评
32096,差评;,差评
32097,"在京东购物最不满意的一次,",差评
32098,"太差劲了,挺失望的",差评
32099,这个东东一点都不好,差评
32100,  失败的一次购物,差评
32101,烂货,差评
32102,就是垃圾,差评
32103,"总之这次非常不愉快啊,第一次给差评",差评
32104,垃圾商家,差评
32105,最失望的支持天猫购物了,差评
32106,"无语,",差评
32107,",简直无语",差评
32108,这次的购物很不满意!,差评
32109,第一次购物最不满意的,差评
32110,整体不满意,差评
32111,"但是真的不满意,差评。",差评
32112,"我也是真心无语,",差评
32113,差评。不怎么样,差评
32114,很不好的一次购物体验,差评
32115,绝对差评!,差评
32116,垃圾的东西  ,差评
32117,最差劲的一次购物,差评
32118,"不好啊,",差评
32119,不好垃圾,差评
32120,很不愉快的一次购物,差评
32121,非常失望的一次购物  差评,差评
32122,太不满意,差评
32123,不仅给差评嘛我还要投诉!,差评
32124,"第一次对京东失望,",差评
32125,一点都不好是冒牌货真的是无语,差评
32126,这款机器真心不怎么样,差评
32127,差劲的我无法再说下去,差评
32128,一起买的中这个最不满意,差评
32129,在京东买那么多家电第一次给差评,差评
32130,真是无语啦,差评
32131,感觉没想象中的好,差评
32132,"东西好不好不先不说,",差评
32133,"给差评很简单,",差评
32134,垃圾京东,差评
32135,不怎么样~~~,差评
32136,真是无语了,差评
32137,不太满意,差评
32138,失败,差评
32139,"失望,",差评
32140,真不好。,差评
32141,差评差评差评差评!,差评
32142,"完全差评,",差评
32143,没有想象中的那么好!,差评
32144,",有点失望,",差评
32145,东西第一次遇到这么差的,差评
32146,"一颗星都不想给,太让我失望了这次购物。",差评
32147,对京东超级失望,差评
32148,"刚买到的产品没有想象中的好,",差评
32149,",真的不怎么样,",差评
32150,果断差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!差评!!!,差评
32151,"商品不满意,",差评
32152,不好 ,差评
32153, 所以给个差评,差评
32154,小小的失望,差评
32155,所以给个差评,差评
32156,不如想象的好,差评
32157,感觉不怎么样,差评
32158,这款真心不好。,差评
32159,真是是让我很失望,差评
32160,"无语,再也不信网购了。",差评
32161,才给的差评,差评
32162,觉得京东的货品好垃圾,差评
32163,",有点失望",差评
32164,太垃圾的产品了!,差评
32165,。很失望。,差评
32166,感觉还不行,差评
32167,总之不满意。,差评
32168,真是垃圾透了,差评
32169,我非常不满意,差评
32170,"假,的,非常不满意,和实体店不一样",差评
32171,"不好,不好",差评
32172, 太垃圾,差评
32173,垃圾垃圾垃圾垃圾垃圾,差评
32174,"非常不好,",差评
32175,"垃圾京东,",差评
32176,什么破玩意啊,差评
32177,有点失望有点失望有点失望,差评
32178,很不满意的一次购物,差评
32179,"东西很垃圾,",差评
32180,"太垃圾了,无语",差评
32181,明显是欺骗消费者,差评
32182,"不好,,不好,",差评
32183,苏泊尔可真是差劲,差评
32184,"很差,",差评
32185,简直无语了,差评
32186,",假货",差评
32187,"失望失望,",差评
32188,这个不好,差评
32189,一星都不想给!在京东买的第一个垃圾!,差评
32190,垃圾京东垃圾京东垃圾京东,差评
32191,",差评,",差评
32192,",有一点小失望",差评
32193,",她说一点也不好",差评
32194,全部失望 差,差评
32195,一次失望的购买,差评
32196,"差评,0分,在网上购物从未有如此的失败,这是我第一次给差评,",差评
32197,"感觉不怎么样,",差评
32198,头次失望,差评
32199,就是个垃圾,差评
32200,郁闷得要死,差评
32201,习惯性差评,差评
32202,"京东上买的最垃圾的一个东西,",差评
32203,真心不怎样,差评
32204,很差劲,差评
32205,"垃圾中的垃圾,",差评
32206,",第一次买到这么坑的东西",差评
32207,垃圾。垃圾,差评
32208, 垃圾,差评
32209,垃圾垃圾垃圾垃圾,差评
32210,很不愉快的一次购物。,差评
32211,"不行,相当\n不满意的购物",差评
32212,在京东买这么久东西第一次遇到这么差的,差评
32213,有些失望!,差评
32214,垃圾中的战斗机,差评
32215,1颗星都不给,差评
32216,我对这次的购物很不满意,差评
32217,"差,失望",差评
32218,"非常不满意,",差评
32219,太让人不满意了,差评
32220,最不完美的一次购物,差评
32221,灰常灰常差!上当了!差差差差,差评
32222,最失败的网购,差评
32223,垃圾玩意!,差评
32224,不满意的一次网购,差评
32225,"没有想象的好,",差评
32226,没有想象中的那么好。,差评
32227,无无无语无语无语无语,差评
32228,"东西不是一般的差,",差评
32229,我不满意,差评
32230,很失望。,差评
32231,",真心不好。",差评
32232,。第一次购物非常郁闷,差评
32233,简直就是个烂货,差评
32234,差评差评必须差评,差评
32235,我觉得这是最不成功的一次网购,差评
32236,一点都不好!,差评
32237,"网购以来最失望最恼火的一次,",差评
32238,",这次差评给定了",差评
32239,"第一次在京东买电器就如此失望,",差评
32240,勉强给个差评吧!,差评
32241,这次购物很失望,差评
32242,。差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差,差评
32243,不怎么样 不怎么样不怎么样,差评
32244,就是买的不满意。,差评
32245,对京东太失望,差评
32246,"垃圾垃圾垃圾垃圾垃圾,",差评
32247,各种不满意,差评
32248,不好不干脆不好不好不好,差评
32249,差差差差差死了,差评
32250,东西一点都不好,差评
32251,"太让人失望了,心情很郁闷。。",差评
32252,不满意的一次购物,差评
32253,"不满意的一次购物,",差评
32254,整次购物体验还是糟糕至极,差评
32255,让我很无语!,差评
32256,感觉不满意。,差评
32257,什么破机子。垃圾,差评
32258,"不好,很垃圾",差评
32259,",对这次苏宁易购的网购非常失望",差评
32260,"非常不满意,差评!",差评
32261,"非常失望的一次购物,",差评
32262,"对京东是失望了,",差评
32263,很差的购物体验。,差评
32264,真是一次糟糕的网购,差评
32265,不好  一点都不好,差评
32266,给你们个差评,差评
32267,"很差,是我用过的最差的一个。",差评
32268,",太垃圾了,",差评
32269,"没有想象中的好,有点失望",差评
32270,垃圾中的垃圾,差评
32271,很差的购物体验,差评
32272,",垃圾!",差评
32273,一颗星不是我想给的,差评
32274,说句实话不是非常满意,差评
32275,不行不行不行不行不行,差评
32276,",没有想象中好",差评
32277,"超级垃圾,",差评
32278,"不好,很差",差评
32279,"无语了,差评",差评
32280,"真是太差了,很不满意的一次购物",差评
32281,最失败的一次购物。,差评
32282,对京东有点失望了,差评
32283,"垃圾东西,",差评
32284,我只能给差评,差评
32285,太差劲了,差评
32286,"什么垃圾玩意,",差评
32287,真失望,差评
32288,",欺骗消费者!",差评
32289,"太差,",差评
32290,实在垃圾,差评
32291,不满意!,差评
32292,真是无语了、、一次失望的购物、,差评
32293,最闹心的一次购物,差评
32294,整体感觉不好,差评
32295,"这次买的太失望了,差评,严重差评",差评
32296,我一万个不满意 差评,差评
32297,",第一次给淘宝差评,",差评
32298,",差评-差差差",差评
32299,第一次在网上买这种机子果然如此失败,差评
32300,非常失望的一次网购,差评
32301,没有想到这么垃圾的卖家,差评
32302,不开心!!!!!差评!!!!,差评
32303,没预期的好,差评
32304,差差差差差给你差评!!!! ,差评
32305,非常不好的机器,差评
32306,"失败,",差评
32307,机器实在不好,差评
32308,绝对差评。,差评
32309,真心不怎么样,差评
32310,绝对差评,差评
32311,垃圾东西,差评
32312,有点儿失望,差评
32313,这是网购以来最不爽的一次,差评
32314,没想象中好,差评
32315,必须差差差评。,差评
32316,"对这个购物很不满意,",差评
32317,对这次购物失望至极,差评
32318,现在挺失望的,差评
32319,就当自己花钱买差评了,差评
32320,",不是太满意",差评
32321,",表示无语!",差评
32322,欺骗的商家,差评
32323,让人感觉不好!,差评
32324,"不理想,",差评
32325,"特别不满意,",差评
32326,"不行,",差评
32327,给差评都不足以表达我的不满意!,差评
32328,很差。,差评
32329,这款一点都不好,差评
32330,差评;非常垃圾的一次网购,差评
32331,差评你们第一个,差评
32332,还是给了你差评,差评
32333,",真郁闷。",差评
32334,就是我差评,差评
32335,"烂的,假货,",差评
32336,对产品比较失望,差评
32337,不满意的购物,差评
32338,感觉没有想象中的好!,差评
32339,必须差评。,差评
32340,很不愉快的一次购物!,差评
32341,垃圾的一次团购,差评
32342,"没有想象中的好,失望",差评
32343,总之就是不满意。,差评
32344,"有种上当的感觉,",差评
32345,真心感觉上当了!,差评
32346,"东西也不怎么样,",差评
32347,"根本就没有说的那么好,",差评
32348,",总之不好",差评
32349,差劲!,差评
32350, 一点也不好,差评
32351,太郁闷,差评
32352,"差评,差差评!",差评
32353,不是很理想!,差评
32354,"第二次购买有点失望,",差评
32355,总之是一次非常不愉快的购物,差评
32356,很差!,差评
32357,还是有点失望,差评
32358,什么破玩意儿,差评
32359,产品是坏的,差评
32360,总之不是特别满意,差评
32361,很失败一次购物。,差评
32362,垃圾  垃圾 垃圾,差评
32363,有点后悔买了!,差评
32364,垃圾中的战斗机、垃圾VIP中的VIP ,差评
32365,真是够垃圾的!!,差评
32366,这台东西*垃圾,差评
32367,又上当了,差评
32368,"不好,不好,不好",差评
32369,"没有想像中好,不太满意",差评
32370,这东西不怎么样,差评
32371,",所以必须给差评",差评
32372,超级不好,差评
32373,"太垃圾呢,",差评
32374,不怎么样以后不会买了,差评
32375,垃圾。,差评
32376,严重差评,差评
32377,"第一次在京东上买东西这么生气,",差评
32378,必须给差评,差评
32379,",差评。",差评
32380,真不怎么样,差评
32381,别让这商家骗更多的人,差评
32382,失望了,差评
32383,根本就是糟粕,差评
32384,没有想像中好,差评
32385,不错啊!,差评
32386,不怎么的,差评
32387,真心感觉很差,差评
32388,东西 太垃圾了   太垃圾,差评
32389,不好的购物体验!,差评
32390,对商品很是不满意!,差评
32391,对京东有点失望,差评
32392,不好就是不好,差评
32393,垃圾1号店,差评
32394,不过没有想象中那么好,差评
32395,差劲给一星,差评
32396,有生以来第一个差评,差评
32397,果断差评。,差评
32398,"什么破烂货,",差评
32399,直接差评。,差评
32400,"东西很烂,",差评
32401,垃圾牌子。,差评
32402,总之不是很好!,差评
32403,差评!差评!差评!差!差!差!,差评
32404,最差的一次网购,差评
32405,东西很不满意,差评
32406,",总之产品非常的失望",差评
32407,差差差,差评
32408,;总之不满意&hellip;一星都没有,差评
32409,很后悔买了个这样的,差评
32410,真的不太好,差评
32411,太失望了。没有想像的好,差评
32412,这是一次心酸的购物,差评
32413,差  差  差  绝对的差评,差评
32414,"不好,差评",差评
32415,非常不好!,差评
32416,真心挺失望的,差评
32417,真心觉得不好,差评
32418, 特别失望!差评,差评
32419,"没有想象中那么好,",差评
32420,有始以来唯一给的差评,差评
32421,",垃圾啊!",差评
32422,失望!!,差评
32423,这是我在淘宝第一个差评,差评
32424,"太郁闷,差评!",差评
32425,差评!!差评!!差评!,差评
32426,很失望很失望呀,差评
32427,没买过美的这么差的产品,差评
32428,不怎么样的商品 ,差评
32429, 失望失望,差评
32430,"真的很失望,欺骗消费者",差评
32431,给个差评。,差评
32432,"非常不满意的一次购物,",差评
32433,让我太失望了。,差评
32434,东西垃圾,差评
32435,不满意不满意,差评
32436,"不行,太差了。后悔买这个了",差评
32437,太差了!!!,差评
32438,完全欺骗消费者,差评
32439,真心的差评,差评
32440,"给差评还的是差评,这还是第一次给的差评!",差评
32441,差评不解释,差评
32442,想给差评,差评
32443,真的是满满的差评!,差评
32444,"非常的差,让人气愤",差评
32445,"差劲,骗子,骗子,骗子",差评
32446,",太差劲了",差评
32447,从来没有买过这么垃圾的东西,差评
32448,太差劲了!!!!!,差评
32449,本想给差评的。,差评
32450,第一次这么失望,差评
32451,不怎滴东西不好有点失望啊,差评
32452,垃圾店铺,差评
32453,可以给差评,差评
32454,让人失望!,差评
32455,一次失败的网购。,差评
32456,"差评,绝对差评",差评
32457,"综合以上几点给超级差评,差评,差评。",差评
32458,"差评吧,很不愉快的购物",差评
32459,差差差评,差评
32460,差评 差评,差评
32461,商品不怎么样,差评
32462,丈母娘不满意。,差评
32463,很不满意的一次购物!!!!!!!,差评
32464,东西实在不好太垃圾,差评
32465,一点不满意,差评
32466,一点也不好,差评
32467,这次购买的商品很无语,差评
32468,这次有点失望吧,差评
32469,很郁闷 ,差评
32470,"超级垃圾,一点都不给力",差评
32471,"什么破东西,",差评
32472,给个差评吧?,差评
32473,差评!差评!差评,差评
32474,一次非常非常失败的购物经历,差评
32475,非常不满意的一次购物。,差评
32476,并不满意,差评
32477,简直就一垃圾,差评
32478,"垃圾垃圾垃圾,",差评
32479,失望极了,差评
32480,真的很无语,差评
32481,"垃圾产品,垃圾垃圾啦记!",差评
32482, 真的特别不满意,差评
32483,超不愉快的购物。,差评
32484,"垃圾产品,垃圾垃圾啦记",差评
32485,比想象的不好,差评
32486,真是郁闷!!!,差评
32487,。真让人无语,差评
32488,不怎么样子,差评
32489,"结果就问题不断了,真的很无语",差评
32490,!无语!,差评
32491,"太垃圾了,",差评
32492,简直就一垃圾。,差评
32493,总体来说很失望,差评
32494,非常垃圾的东西,差评
32495,欺诈消费者,差评
32496,感觉不好,差评
32497,"对不起差评,",差评
32498,垃圾打不好,差评
32499,不满意~,差评
32500, 没有想象中的好,差评
32501,没想象中好。,差评
32502,超级差,差评
32503,",郁闷啊",差评
32504,很垃圾,差评
32505,",差差差",差评
32506,一次极差的购物,差评
32507,本世纪最让人无语的一次购物,差评
32508,真心不好,差评
32509,商品很差劲,差评
32510,真心无语 ,差评
32511,一个字:差!一次失败的购物.|分,差评
32512,垃圾垃圾。,差评
32513,失望啦,差评
32514,非常生气!,差评
32515,东西也垃圾,差评
32516,给个差评了,差评
32517,"垃圾透了,",差评
32518,不行!,差评
32519,真心感觉不怎么样,差评
32520,淘宝多年来最不满意的一次,差评
32521,差评差评,差评
32522,"垃圾商品,",差评
32523,"差,极差",差评
32524,"绝对的差评,差评差评,",差评
32525,有欺骗的嫌疑,差评
32526, 超级不满意,差评
32527,真后悔!,差评
32528,总之感觉不好,差评
32529,"产品垃圾,",差评
32530,这个真心坑人,差评
32531,超级后悔,差评
32532,产品不怎么样,差评
32533,收到差评也是难免的,差评
32534,烂。非常烂 ,差评
32535,"很不满意,",差评
32536,这是我有史以来最痛苦的一次JD网购,差评
32537,这是在京东很失望的一次购物,差评
32538,表示特别不满意,差评
32539,家里多了个垃圾,差评
32540,从来没有买过那么让人生气的一次购物!,差评
32541,极度不满意,差评
32542,没想到这辈子第一次发差评,差评
32543,"就是个坏的,垃圾,垃圾,垃圾",差评
32544,"完全是个垃圾产品,",差评
32545,这款不好,差评
32546,不好 特别不好  不好不好,差评
32547,一次失望的购物 ,差评
32548,"一星都不想给,",差评
32549,差差差差差\n差差差差差\n,差评
32550,真垃圾,差评
32551,自此就对京东完全失望,差评
32552,最失败的一次苏宁易购,差评
32553,就这个不好,差评
32554,不是一般的失望,差评
32555,差劲差劲,差评
32556,垃圾!太垃圾!比实体店差远了 ,差评
32557,",第一次在苏宁买东西就这么失望",差评
32558,太差劲了太差劲了,差评
32559,没有想象中好!,差评
32560,超级不满意!,差评
32561,总体不满意,差评
32562,京东真垃圾,差评
32563,"超垃圾的,",差评
32564,"最差的一次在京东购物,",差评
32565,绝对的不满意,差评
32566,对京东失望,差评
32567,第一次给人差评!,差评
32568,不怎么样啊!,差评
32569,只能差评了,差评
32570,!!!!!!!!!无语!,差评
32571,很烂。。。。。。。。,差评
32572,第一次京东差评。,差评
32573,差评奉上 ,差评
32574,"产品不好,",差评
32575,"差评差评,",差评
32576,"太破了,",差评
32577,一点也不好 ,差评
32578," 真的叫人失望,",差评
32579,"一个字,差,",差评
32580,不怎么好,差评
32581,太差啦,差评
32582,",垃圾,一星",差评
32583,",超级差评。",差评
32584,差。很差。十分差,差评
32585,我觉得这个东西很垃圾,差评
32586,美的垃圾,差评
32587, 差评 ,差评
32588,这是我最不愉快的一次购物了,差评
32589,不好。给零分,差评
32590,真心让我非常郁闷,差评
32591,坑货,差评
32592,实在很是失望!,差评
32593,"一次性垃圾物品,",差评
32594,真后悔,差评
32595,"不高兴,差评",差评
32596,",绝对差评!!!",差评
32597,",真的有点不满意",差评
32598,",生平第一次差评,无语了",差评
32599, 差评  特别差的差评,差评
32600,"不愉快的购物,",差评
32601,差评!!!,差评
32602,对产品不满意。,差评
32603,"垃圾卖家,",差评
32604,"说实话很不满意,",差评
32605,"我很不满意,",差评
32606,"也没有想象中的好,有点不满意",差评
32607,"很少差评,这次非评不可!",差评
32608,"太让人失望了,",差评
32609,不喜欢  不满意,差评
32610,"差评,这次实在是给不了高分,因为确实不满意!",差评
32611,给差评一枚,差评
32612,产品非常坑,差评
32613,!差评,差评
32614,"没有想象中的那么好,",差评
32615,第一次差评。,差评
32616,"很差劲的一次购物,",差评
32617,真的很无语!很失望!,差评
32618,非常非常失望的一次购物,差评
32619,摆明欺骗消费者!!,差评
32620,我很无语,差评
32621,太垃圾的产品,差评
32622,"第一次差评,",差评
32623,",失望!",差评
32624,",所以失望了",差评
32625,有点失望的。,差评
32626,非常让我不满意,差评
32627,"垃圾垃圾垃圾中的垃圾,",差评
32628,!非常一次不愉快的购物,差评
32629,总体来说没有想象中的好。,差评
32630,特别失望的一次购物 ,差评
32631,"给个差评,",差评
32632,上当了。,差评
32633,、不是很理想,差评
32634,最垃圾的一次购物。东西东西不行。,差评
32635,差评 差评  假货,差评
32636,"对这款产品失望,",差评
32637,确实感到失望!,差评
32638,",确实感到失望!",差评
32639,欺骗消费者!,差评
32640,这次购物很失败。,差评
32641,第一次购物不满意,差评
32642,"第一次评差评,心里很不痛快",差评
32643,最差的一次购物。差评,差评
32644,",给个差评,",差评
32645,"东西不敢恭维,",差评
32646,非常不满意。,差评
32647,"这是有史以来最恼火的一次购物,必须给差评!",差评
32648,东西太差,差评
32649,特别差,差评
32650,真是无语。,差评
32651,明显期骗消费者!,差评
32652,"人生第一次差评,",差评
32653,",第一次给差评",差评
32654,本人第一次差评!,差评
32655,对这次购物很失望,差评
32656,"差差差差差,",差评
32657,东西一点也不好,差评
32658,商品垃圾,差评
32659,"差评,差评",差评
32660,什么破机子,差评
32661,很差的一次够物,差评
32662,感觉不满意,差评
32663,实在是太失望了,差评
32664,"劣质产品,太差劲了",差评
32665,",让人很失望",差评
32666,什么破烂货,差评
32667,"不好\n不好,",差评
32668,",实在垃圾啊",差评
32669,总体是失望!,差评
32670,失望失望!,差评
32671,差的很!,差评
32672,购物多年第一次差评!,差评
32673,这次购物的感觉不好。,差评
32674,有差评,差评
32675,",有点失望。",差评
32676,"很无语的一次购物,",差评
32677,这次购物体验不太好。,差评
32678,不理想。,差评
32679,",有一点点失望,",差评
32680,东西不敢恭维 第一个不好,差评
32681,",太差了。",差评
32682,"第一次买到那么垃圾的货,",差评
32683,实在垃圾啊,差评
32684,"很是不满意,",差评
32685,"产品不错,",差评
32686,很糟糕的一次购物,差评
32687,最不满意的一次购买!,差评
32688,送它个差评。,差评
32689,"真有点失望,",差评
32690, 却这么垃圾   ,差评
32691,",不怎么样",差评
32692,真是特么差劲,差评
32693,"东西太垃圾,",差评
32694,!真是极其失败的一次购物啊,差评
32695,有些失望。,差评
32696,。特别不满意,差评
32697,是真心不好,差评
32698,真的不怎么样 ,差评
32699,"这次是网购以来最失望的一次,",差评
32700,真不好,差评
32701,望加愤怒!,差评
32702,"不过这次购物真心不满意,",差评
32703,想宝贝也好不到哪里。,差评
32704,却和我想象的有点差距,差评
32705,有点失望呢!,差评
32706,第一次购物不满意 ,差评
32707,总之非常不满!,差评
32708,"东西不好,",差评
32709,",真是特么差劲。",差评
32710,很不愉快得一次网购,差评
32711,特别不满意!!!,差评
32712,"东西差,",差评
32713,"很想打差评的,",差评
32714,产品只能说不不满意,差评
32715,",垃圾死了",差评
32716,总之垃圾!不好!!!失败购物,差评
32717,",有史以来最差一次购物!",差评
32718,"垃圾中的极品,",差评
32719,一星都不愿意给,差评
32720,有点后悔买这个宝贝,差评
32721,超级假货,差评
32722,最垃圾的一次购物~,差评
32723,"垃圾,独一无二的垃圾",差评
32724,"失败的购物,",差评
32725,相信那些差评!,差评
32726,",种种不满意",差评
32727,特别失败的一次购物。,差评
32728,看着不是很满意,差评
32729,打算退掉的,差评
32730,",差差差,",差评
32731,",给于差评",差评
32732,很后悔在网店买了!,差评
32733,失望!!!,差评
32734,",只能是差评。",差评
32735,",有点小失望。",差评
32736,百分百垃圾,差评
32737,",东西也不怎么样\",差评
32738,",不爽的一次购物。",差评
32739,第一次在淘宝差评 ,差评
32740,果断差评!,差评
32741,"绝对的差评,差评,差评。。。。。",差评
32742,很失败的一次网购,差评
32743,有史以来第一次差评,差评
32744,"第一次这样不愉快,",差评
32745,垃圾!,差评
32746,",很不开心的一次网购",差评
32747,总体评价:特差!  ,差评
32748,",第一次给差评!!",差评
32749,很差一次购买。,差评
32750,。就这点不满意,差评
32751,"真的很伤心,",差评
32752,真的很不好,差评
32753,真是很无语,差评
32754,感觉实在不好,差评
32755,东西非常的不好,差评
32756,无语的很,差评
32757,"美的的东西太垃圾了,",差评
32758,第一次购物这么失败,差评
32759,明显有欺骗行为嘛!,差评
32760,"京东买的一件最差的东西,",差评
32761,"真的是无语,,再也不相信网购了",差评
32762,就凭这点就是差评了!,差评
32763,但是它让我很失望!,差评
32764,第一个差评,差评
32765,"东西不怎么好,",差评
32766,!比较失望,差评
32767,本人第一次给予商家打差评,差评
32768,简直垃圾透了,差评
32769,这次有点失望了!,差评
32770,东西很差,差评
32771,越来越差。,差评
32772,破垃圾破垃圾 破垃圾,差评
32773, 很失败的一次购物,差评
32774,总之有点失望,差评
32775,",这是最失败的一次购物。不开心",差评
32776,"无语,很不愉快的购物",差评
32777,",也第一次给差评",差评
32778,"买了很后悔,",差评
32779,"一个字,差",差评
32780,真是最垃圾购物,差评
32781,"很不满意的一次购物,",差评
32782,垃圾的很,差评
32783,大大大大大大大大大的差评,差评
32784,",垃圾,",差评
32785,垃圾京东越来越垃圾了,差评
32786,太上当了!,差评
32787,最失望的一次,差评
32788,有些失望__。,差评
32789,真是无语,差评
32790,东西很差劲,差评
32791,真的十分地失望,差评
32792,美的的东西就这么垃圾,差评
32793,通过这次购物真是对苏宁有点失望,差评
32794,真是太失望了!,差评
32795,"差评,太差了",差评
32796,在苏宁第一次买如此差劲的东西。真是特别失望!,差评
32797,"第一次在苏宁购物,极度失望。",差评
32798,"无语,无语、无语、无语、无语。",差评
32799,够垃圾的,差评
32800,这是我第一次这么生气评价一件商品,差评
32801,欺骗客户,差评
32802,这是我第一次在淘宝上给差评,差评
32803,无语死了,差评
32804,",总之用户体验很差",差评
32805,大大的失望!太欺骗消费者了,差评
32806,真是太差劲了,差评
32807,垃圾了,差评
32808,产品又垃圾,差评
32809,"垃圾产品,谁买谁上当,实实在在垃圾,真真切切垃圾,名副其实垃圾,一句话:垃圾",差评
32810,;垃圾玩意绝不再买!,差评
32811,真的不怎么样,差评
32812,"一点不好,",差评
32813,比较失望的一次,差评
32814,"垃圾!!垃圾,",差评
32815,这是我在京东购物最不满意的一次,差评
32816,"感觉挺失望的,",差评
32817,"!太差劲了,挺失望的",差评
32818, 很失败的一次购物。,差评
32819,"就是垃圾,",差评
32820,"第一次购物最不满意的,",差评
32821,我也是真心无语,差评
32822,垃圾的东西,差评
32823,"最差劲的一次购物,",差评
32824,"太不满意,",差评
32825,"第一次对京东失望,或许是飞利浦失望",差评
32826,这个让人很失望,差评
32827,就说不满意,差评
32828,?失望,差评
32829,失望失望,差评
