sentence_id,category,dimension,sentence,emotion
23617,ฒสต็,ฒ๚ฦท,รปต็ณุ,ฒ๎ฦภ
23618,ฒสต็,ฒ๚ฦท,าฃฟุรปำะต็ณุ,ฒ๎ฦภ
23619,ฒสต็,ฒ๚ฦท,ต็สำากฟุฦ๗รปำะลไต็ณุ,ฒ๎ฦภ
23620,ฒสต็,ฒ๚ฦท,ะกรืาฃฟุฦ๗ต็ณุำรมหผธฬ์รปต็,ฒ๎ฦภ
23621,ฒสต็,ฒ๚ฦท,รปำะต็ณุหอ,ฒ๎ฦภ
23622,ฒสต็,ฒ๚ฦท,ฝจา้หอถิต็ณุ,ฒ๎ฦภ
23623,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ฒปด๘ต็ณุ,ฒ๎ฦภ
23624,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุถผฒปหอ,ฒ๎ฦภ
23625,ฒสต็,ฒ๚ฦท,อüผวิ๙หอาฃฟุฦ๗ต็ณุมห,ฒ๎ฦภ
23626,ฒสต็,ฒ๚ฦท,หอตฤมฝฟลต็ณุถผสวรปำะต็ตฤ,ฒ๎ฦภ
23627,ฒสต็,ฒ๚ฦท,ต็ณุถผฒปหอ,ฒ๎ฦภ
23628,ฒสต็,ฒ๚ฦท,าฃฟุฐๅำฆธรลไต็ณุ,ฒ๎ฦภ
23629,ฒสต็,ฒ๚ฦท,ากฟุฦ๗รปำะต็ณุหอ,ฒ๎ฦภ
23630,ฒสต็,ฒ๚ฦท,พอสวต็ณุรปำะ,ฒ๎ฦภ
23631,ฒสต็,ฒ๚ฦท,ีโดฮรปำะลไต็ณุ,ฒ๎ฦภ
23632,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏ีโดฮรปำะลไต็ณุ,ฒ๎ฦภ
23633,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ิ๕รดรปต็ณุ,ฒ๎ฦภ
23634,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ฤฺพนศปรปต็ณุ,ฒ๎ฦภ
23635,ฒสต็,ฒ๚ฦท,พนศปรปต็ณุ,ฒ๎ฦภ
23636,ฒสต็,ฒ๚ฦท,ื๎บ๓ทขฯึสวรปต็ณุ,ฒ๎ฦภ
23637,ฒสต็,ฒ๚ฦท,รปต็ตฤต็ณุ,ฒ๎ฦภ
23638,ฒสต็,ฒ๚ฦท,พำศปืฐธ๖รปต็ตฤต็ณุ,ฒ๎ฦภ
23639,ฒสต็,ฒ๚ฦท,ต็ณุพำศปืฐธ๖รปต็ตฤต็ณุ,ฒ๎ฦภ
23640,ฒสต็,ฒ๚ฦท,ต็ณุำรมหผธฬ์รปต็,ฒ๎ฦภ
23641,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุำรมหผธฬ์รปต็,ฒ๎ฦภ
23642,ฒสต็,ฒ๚ฦท,ึปสวากฟุฦ๗รปำะต็ณุหอ,ฒ๎ฦภ
23643,ฒสต็,ฒ๚ฦท,ฝจา้หอมฝธ๖ต็ณุ,ฒ๎ฦภ
23644,ฒสต็,ฒ๚ฦท,ฯึย๒ตฤต็ณุ,ฒ๎ฦภ
23645,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗ฒปด๘ต็ณุ,ฒ๎ฦภ
23646,ฒสต็,ฒ๚ฦท,บฆฮาำึศฅย๒ต็ณุ,ฒ๎ฦภ
23647,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ตฤต็ณุรปำะต็มห,ฒ๎ฦภ
23648,ฒสต็,ฒ๚ฦท,ต็ณุรปำะต็มห,ฒ๎ฦภ
23649,ฒสต็,ฒ๚ฦท,รปำะะยต็ณุปป,ฒ๎ฦภ
23650,ฒสต็,ฒ๚ฦท,พอสวอüผวิ๙หอาฃฟุฦ๗ต็ณุมห,ฒ๎ฦภ
23651,ฒสต็,ฒ๚ฦท,รภึะฒปืใตฤสวาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23652,ฒสต็,ฒ๚ฦท,ฐüนüภ๏รปำะต็ณุ,ฒ๎ฦภ
23653,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พำศปรปลไษฯมฝฝฺต็ณุ,ฒ๎ฦภ
23654,ฒสต็,ฒ๚ฦท,พำศปรปลไษฯมฝฝฺต็ณุ,ฒ๎ฦภ
23655,ฒสต็,ฒ๚ฦท,รปำะต็ณุบะธว,ฒ๎ฦภ
23656,ฒสต็,ฒ๚ฦท,ฮชษถาฃฟุฦ๗รปต็ณุัฝ,ฒ๎ฦภ
23657,ฒสต็,ฒ๚ฦท,าฃฟุำึรปำะต็ณุ,ฒ๎ฦภ
23658,ฒสต็,ฒ๚ฦท,ต็สำาฃฟุรปำะต็ณุ,ฒ๎ฦภ
23659,ฒสต็,ฒ๚ฦท,มฝฟลต็ณุถผสวรปำะต็ตฤ,ฒ๎ฦภ
23660,ฒสต็,ฒ๚ฦท,ต็ณุถผฒปหอาปธ๖,ฒ๎ฦภ
23661,ฒสต็,ฒ๚ฦท,ลไต็ณุพอธüบรมห,ึะฦภ
23662,ฒสต็,ฒ๚ฦท,ต็ณุฒÛษ่ผฦฬซฒปบฯภํ,ฒ๎ฦภ
23663,ฒสต็,ฒ๚ฦท,ำลตใิฺำฺสกต็ณุ,บรฦภ
23664,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปำะลไต็ณุ,ฒ๎ฦภ
23665,ฒสต็,ฒ๚ฦท,สีตฝาฃฟุฦ๗ภ๏รๆรปำะต็ณุ,ฒ๎ฦภ
23666,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏รๆตฤต็ณุาฒฒปบรีา,ฒ๎ฦภ
23667,ฒสต็,ฒ๚ฦท,ต็สำป๚หๆป๚รปำะต็ณุ,ฒ๎ฦภ
23668,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปต็ณุฒปฬซบร,ฒ๎ฦภ
23669,ฒสต็,ฒ๚ฦท,ภ๏รๆพำศปรปำะต็ณุ,ฒ๎ฦภ
23670,ฒสต็,ฒ๚ฦท,พำศปรปต็ณุ,ฒ๎ฦภ
23671,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุาฒฒปหอ,ฒ๎ฦภ
23672,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปหอต็ณุ,ฒ๎ฦภ
23673,ฒสต็,ฒ๚ฦท,าฃฟุถผฒปหอต็ณุ,ฒ๎ฦภ
23674,ฒสต็,ฒ๚ฦท,ฒปถฎฮชสฒรดรปำะต็ณุ,ฒ๎ฦภ
23675,ฒสต็,ฒ๚ฦท,ต็ณุทลษฯฒปตฝาปทึึำพอทขศศ,ฒ๎ฦภ
23676,ฒสต็,ฒ๚ฦท,ต็สำากฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23677,ฒสต็,ฒ๚ฦท,ากฟุมฌธ๖ต็ณุาฒฒปหอ,ฒ๎ฦภ
23678,ฒสต็,ฒ๚ฦท,รปำะต็ณุาชืิผบย๒,ฒ๎ฦภ
23679,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ฒปศÝาืปปต็ณุ,ฒ๎ฦภ
23680,ฒสต็,ฒ๚ฦท,มฌาฃฟุฦ๗ต็ณุถผรปลไ,ฒ๎ฦภ
23681,ฒสต็,ฒ๚ฦท,ลฆฟÛต็ณุรปำะ,ฒ๎ฦภ
23682,ฒสต็,ฒ๚ฦท,ต็ณุรปำะด๘ืล,ฒ๎ฦภ
23683,ฒสต็,ฒ๚ฦท,าฃฟุรปด๘ต็ณุ,ฒ๎ฦภ
23684,ฒสต็,ฒ๚ฦท,ากฟุฦ๗พำศปรปำะต็ณุ,ฒ๎ฦภ
23685,ฒสต็,ฒ๚ฦท,ฑ๊ลไรปำะต็ณุ,ฒ๎ฦภ
23686,ฒสต็,ฒ๚ฦท,ต็สำตฤาฃฟุฦ๗ต็ณุาชืิผบฬแวฐืผฑธตฤ,ฒ๎ฦภ
23687,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23688,ฒสต็,ฒ๚ฦท,าฃฟุรปต็ณุ,ฒ๎ฦภ
23689,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พนศปรปำะต็ณุ,ฒ๎ฦภ
23690,ฒสต็,ฒ๚ฦท,ต็ณุาฒรปลไ,ฒ๎ฦภ
23691,ฒสต็,ฒ๚ฦท,มฌฟ้ต็ณุถผฒปหอ,ฒ๎ฦภ
23692,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ะกต็ณุฟจฟÛบÜฤัศกณ๖,ฒ๎ฦภ
23693,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปลไต็ณุำะะฉาโอโ,ฒ๎ฦภ
23694,ฒสต็,ฒ๚ฦท,ต็ณุถผฒปหอมฝฝฺ,ฒ๎ฦภ
23695,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ษฯตฤมฝฝฺต็ณุถผฒปหอ,ฒ๎ฦภ
23696,ฒสต็,ฒ๚ฦท,าลบถรปหอต็ณุ,ฒ๎ฦภ
23697,ฒสต็,ฒ๚ฦท,าปถิต็ณุถผฒปหอ,ฒ๎ฦภ
23698,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุรปำะ,ฒ๎ฦภ
23699,ฒสต็,ฒ๚ฦท,พอสวีโดฮรปำะลไต็ณุ,ฒ๎ฦภ
23700,ฒสต็,ฒ๚ฦท,ต็ณุฒปึชตภฤอำรท๑,ฒ๎ฦภ
23701,ฒสต็,ฒ๚ฦท,ฮจาปฒปืใตฤพอสวาฃฟุรปหอต็ณุ,ฒ๎ฦภ
23702,ฒสต็,ฒ๚ฦท,าฃฟุรปหอต็ณุ,ฒ๎ฦภ
23703,ฒสต็,ฒ๚ฦท,ฐ๋านลÜศฅย๒ต็ณุ,ฒ๎ฦภ
23704,ฒสต็,ฒ๚ฦท,สนำรลฅฟÛต็ณุฒปบร,ฒ๎ฦภ
23705,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏รปำะต็ณุ,ฒ๎ฦภ
23706,ฒสต็,ฒ๚ฦท,ลฅฟÛต็ณุฒปบร,ฒ๎ฦภ
23707,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏รๆรปำะต็ณุะ่าชธฤษฦ,ฒ๎ฦภ
23708,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23709,ฒสต็,ฒ๚ฦท,าฃฟุฮชสฒรดฒปลไต็ณุ,ฒ๎ฦภ
23710,ฒสต็,ฒ๚ฦท,ต็สำป๚าฃฟุฮชสฒรดฒปลไต็ณุ,ฒ๎ฦภ
23711,ฒสต็,ฒ๚ฦท,ฮชสฒรดต็สำป๚าฃฟุฮชสฒรดฒปลไต็ณุ,ฒ๎ฦภ
23712,ฒสต็,ฒ๚ฦท,ำึรปำะต็ณุ,ฒ๎ฦภ
23713,ฒสต็,ฒ๚ฦท,ฒปลไาฃฟุฦ๗ต็ณุ,ฒ๎ฦภ
23714,ฒสต็,ฒ๚ฦท,ฒปหอาฃฟุฦ๗ภ๏ตฤต็ณุ,ฒ๎ฦภ
23715,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏รๆพำศปรปำะต็ณุ,ฒ๎ฦภ
23716,ฒสต็,ฒ๚ฦท,รภึะฒปืใสวต็สำาฃฟุฦ๗ภ๏รปำะต็ณุ,ฒ๎ฦภ
23717,ฒสต็,ฒ๚ฦท,รปำะต็ณุำะตใฟำ,ฒ๎ฦภ
23718,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุฒปด๘,ฒ๎ฦภ
23719,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปธฝหอต็ณุ,ฒ๎ฦภ
23720,ฒสต็,ฒ๚ฦท,ฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23721,ฒสต็,ฒ๚ฦท,ปนตรฮาืิผบศฅย๒ต็ณุ,ฒ๎ฦภ
23722,ฒสต็,ฒ๚ฦท,พำศปรปำะธฝิ๙าปถิต็ณุ,ฒ๎ฦภ
23723,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พำศปรปำะธฝิ๙าปถิต็ณุ,ฒ๎ฦภ
23724,ฒสต็,ฒ๚ฦท,ศฑตใสวาฃฟุฦ๗รปหอต็ณุ,ฒ๎ฦภ
23725,ฒสต็,ฒ๚ฦท,าฃฟุต็ณุรปำะ,ฒ๎ฦภ
23726,ฒสต็,ฒ๚ฦท,พนศปรปำะต็ณุ,ฒ๎ฦภ
23727,ฒสต็,ฒ๚ฦท,รภึะฒปืใาฃฟุฦ๗ฒปด๘ต็ณุ,ฒ๎ฦภ
23728,ฒสต็,ฒ๚ฦท,หอาฃฟุฐๅต็ณุ,บรฦภ
23729,ฒสต็,ฒ๚ฦท,รปหอาฃฟุฐๅต็ณุ,ฒ๎ฦภ
23730,ฒสต็,ฒ๚ฦท,รปหอต็ณุฒ๎ตใาโหผ,ฒ๎ฦภ
23731,ฒสต็,ฒ๚ฦท,ฒปนýาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23732,ฒสต็,ฒ๚ฦท,ิ๕รดาฃฟุฦ๗รปต็ณุตฤ,ฒ๎ฦภ
23733,ฒสต็,ฒ๚ฦท,ย๔ผาหอาฃฟุฦ๗ตฤต็ณุ,บรฦภ
23734,ฒสต็,ฒ๚ฦท,มฌาฃฟุฐๅตฤต็ณุาฒฒปหอตฤ,ฒ๎ฦภ
23735,ฒสต็,ฒ๚ฦท,หอภดตฤสฑบ๒าฃฟุฦ๗รปต็ณุตฤ,ฒ๎ฦภ
23736,ฒสต็,ฒ๚ฦท,ฮจาปพอสวาฃฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23737,ฒสต็,ฒ๚ฦท,ต็ณุรปำะต็,ฒ๎ฦภ
23738,ฒสต็,ฒ๚ฦท,าฃฟุฐๅภ๏ต็ณุรปำะต็,ฒ๎ฦภ
23739,ฒสต็,ฒ๚ฦท,ทขฯึาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23740,ฒสต็,ฒ๚ฦท,ากฟุฐๅึะรปต็ณุ,ฒ๎ฦภ
23741,ฒสต็,ฒ๚ฦท,ด๒ฟชึ๗ป๚าฃฟุฦ๗ต็ณุตุฝลถผำะ,บรฦภ
23742,ฒสต็,ฒ๚ฦท,พอสวาฃฟุรปหอต็ณุ,ฒ๎ฦภ
23743,ฒสต็,ฒ๚ฦท,ฮจาปฒปืใตฤสวาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23744,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ตฤบ๓ธวืฐมหต็ณุบ๓ธวฒปษฯ,ฒ๎ฦภ
23745,ฒสต็,ฒ๚ฦท,ต็ณุถผฒปหอาปถิ,ฒ๎ฦภ
23746,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗มฌต็ณุถผฒปหอ,ฒ๎ฦภ
23747,ฒสต็,ฒ๚ฦท,พอสวรปหอต็ณุ,ฒ๎ฦภ
23748,ฒสต็,ฒ๚ฦท,ต็ณุถผฒปหอธ๖,ฒ๎ฦภ
23749,ฒสต็,ฒ๚ฦท,พอสวต็ณุถผฒปหอธ๖,ฒ๎ฦภ
23750,ฒสต็,ฒ๚ฦท,มฌต็ณุถผฒปหอ,ฒ๎ฦภ
23751,ฒสต็,ฒ๚ฦท,ฒปืใพอสวาฃฟุฦ๗รปหอต็ณุ,ฒ๎ฦภ
23752,ฒสต็,ฒ๚ฦท,รปหอต็ณุฬุาโษฯฝึย๒,ฒ๎ฦภ
23753,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏รๆรปำะต็ณุ,ฒ๎ฦภ
23754,ฒสต็,ฒ๚ฦท,รปต็ณุตฤาฃฟุฦ๗,ฒ๎ฦภ
23755,ฒสต็,ฒ๚ฦท,มฌธ๖7บลต็ณุถผฒปหอ,ฒ๎ฦภ
23756,ฒสต็,ฒ๚ฦท,ต็ณุปนาชืิผบลไ,ฒ๎ฦภ
23757,ฒสต็,ฒ๚ฦท,รปำะต็ณุปนาชืิผบลไ,ฒ๎ฦภ
23758,ฒสต็,ฒ๚ฦท,าลบถตฤสวาฃฟุฦ๗ภ๏รปำะต็ณุ,ฒ๎ฦภ
23759,ฒสต็,ฒ๚ฦท,าปถิาฃฟุต็ณุถผฒปหอ,ฒ๎ฦภ
23760,ฒสต็,ฒ๚ฦท,าฃฟุต็ณุถผฒปหอ,ฒ๎ฦภ
23761,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ิ๕รดรปต็ณุลไ,ฒ๎ฦภ
23762,ฒสต็,ฒ๚ฦท,ฟษถ๑ตฤสวรปำะต็ณุ,ฒ๎ฦภ
23763,ฒสต็,ฒ๚ฦท,ต็สำาฃฟุฦ๗พนศปต็ณุถผฒปหอ,ฒ๎ฦภ
23764,ฒสต็,ฒ๚ฦท,พำศปฒปลไาฃฟุฦ๗ต็ณุ,ฒ๎ฦภ
23765,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พำศปรปหอต็ณุ,ฒ๎ฦภ
23766,ฒสต็,ฒ๚ฦท,พำศปรปหอต็ณุ,ฒ๎ฦภ
23767,ฒสต็,ฒ๚ฦท,าฃฟุรปำะรปำะลไต็ณุ,ฒ๎ฦภ
23768,ฒสต็,ฒ๚ฦท,หๆป๚รปำะต็ณุ,ฒ๎ฦภ
23769,ฒสต็,ฒ๚ฦท,าฃฟุรปำะลไต็ณุ,ฒ๎ฦภ
23770,ฒสต็,ฒ๚ฦท,สวาฃฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23771,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ำึรปต็ณุ,ฒ๎ฦภ
23772,ฒสต็,ฒ๚ฦท,ึปสวาฃฟุฦ๗รปำะต็ณุ,ฒ๎ฦภ
23773,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗สวรปำะต็ณุตฤ,ฒ๎ฦภ
23774,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗าฒรปำะลไต็ณุ,ฒ๎ฦภ
23775,ฒสต็,ฒ๚ฦท,ปนตรณ๖ศฅย๒ต็ณุฒลฟดฦ๐,ฒ๎ฦภ
23776,ฒสต็,ฒ๚ฦท,รปำะลไหอาฃฟุฐๅต็ณุ,ฒ๎ฦภ
23777,ฒสต็,ฒ๚ฦท,ฒปบรตฤพอสวาฃฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23778,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ภ๏รๆำะต็ณุ,บรฦภ
23779,ฒสต็,ฒ๚ฦท,ลไตฤาฃฟุรปำะต็ณุ,ฒ๎ฦภ
23780,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ตฤต็ณุถผฒปหอ,ฒ๎ฦภ
23781,ฒสต็,ฒ๚ฦท,มฌาฃฟุฦ๗ตฤต็ณุถผฒปหอ,ฒ๎ฦภ
23782,ฒสต็,ฒ๚ฦท,ฒปศหะิปฏตฤสวาฃฟุฦ๗รปำะลไต็ณุ,ฒ๎ฦภ
23783,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปำะต็ณุฑศฝฯย้ทณ,ฒ๎ฦภ
23784,ฒสต็,ฒ๚ฦท,ฮจาปาปตใพอสวาฃฟุฦ๗รปำะลไต็ณุ,ฒ๎ฦภ
23785,ฒสต็,ฒ๚ฦท,ืิผบย๒ต็ณุิูสิ,ฒ๎ฦภ
23786,ฒสต็,ฒ๚ฦท,รปำะต็ณุปนาชมํอโย๒,ฒ๎ฦภ
23787,ฒสต็,ฒ๚ฦท,ฒปด๘ต็ณุบÜฒปศหะิปฏ,ฒ๎ฦภ
23788,ฒสต็,ฒ๚ฦท,ต็ณุปนาชมํอโย๒,ฒ๎ฦภ
23789,ฒสต็,ฒ๚ฦท,ต็ณุะ่าชมํอโลไ,ฒ๎ฦภ
23790,ฒสต็,ฒ๚ฦท,ากฟุฦ๗รปหอต็ณุฒปทฝฑใ,ฒ๎ฦภ
23791,ฒสต็,ฒ๚ฦท,ฒปืใึฎดฆพอสวาฃฟุฦ๗รปำะลไต็ณุ,ฒ๎ฦภ
23792,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พำศปรปต็ณุ,ฒ๎ฦภ
23793,ฒสต็,ฒ๚ฦท,หๆป๚ถผฒปลไาฃฟุฦ๗ต็ณุ,ฒ๎ฦภ
23794,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พนศปรปำะลไต็ณุ,ฒ๎ฦภ
23795,ฒสต็,ฒ๚ฦท,ณงผาฒปลไาฃฟุฦ๗ต็ณุ,ฒ๎ฦภ
23796,ฒสต็,ฒ๚ฦท,พอสวรปำะต็ณุ,ฒ๎ฦภ
23797,ฒสต็,ฒ๚ฦท,ฒปบรตฤตุทฝพอสวรปำะต็ณุ,ฒ๎ฦภ
23798,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗บฤต็ตฤหูถศฬซฟ์,ฒ๎ฦภ
23799,ฒสต็,ฒ๚ฦท,ิ๕รดรปหอต็ณุ,ฒ๎ฦภ
23800,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปลไต็ณุตฤ,ฒ๎ฦภ
23801,ฒสต็,ฒ๚ฦท,าชำะาฃฟุฦ๗ต็ณุพอธüภํฯ๋,ึะฦภ
23802,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗รปำะต็ณุ,ฒ๎ฦภ
23803,ฒสต็,ฒ๚ฦท,พอสวสฒรดรปำะต็ณุ,ฒ๎ฦภ
23804,ฒสต็,ฒ๚ฦท,ฮจาปตฤศฑตใสวรปำะหอาฃฟุฦ๗ตฤต็ณุ,ฒ๎ฦภ
23805,ฒสต็,ฒ๚ฦท,ศฑตใสวรปำะหอาฃฟุฦ๗ตฤต็ณุ,ฒ๎ฦภ
23806,ฒสต็,ฒ๚ฦท,ฟุฦ๗ภ๏ีโดฮรปำะลไต็ณุ,ฒ๎ฦภ
23807,ฒสต็,ฒ๚ฦท,พอสวาฃฟุรปำะต็ณุ,ฒ๎ฦภ
23808,ฒสต็,ฒ๚ฦท,รปต็ณุรปฐ์ทจฒโสิ,ฒ๎ฦภ
23809,ฒสต็,ฒ๚ฦท,ืฐธ๖รปต็ตฤต็ณุ,ฒ๎ฦภ
23810,ฒสต็,ฒ๚ฦท,ต็ณุพำศปืฐธ๖รปต็ตฤ,ฒ๎ฦภ
23811,ฒสต็,ฒ๚ฦท,ึปสวากฟุฦ๗รปำะต็ณุ,ฒ๎ฦภ
23812,ฒสต็,ฒ๚ฦท,หอมฝธ๖ต็ณุ,บรฦภ
23813,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ตฤต็ณุรปำะต็,ฒ๎ฦภ
23814,ฒสต็,ฒ๚ฦท,อüผวิ๙หอาฃฟุฦ๗ต็ณุ,ฒ๎ฦภ
23815,ฒสต็,ฒ๚ฦท,ฒปืใตฤสวาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23816,ฒสต็,ฒ๚ฦท,พอสวาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23817,ฒสต็,ฒ๚ฦท,ฮจถภฒปย๚าโตฤพอสวรปำะต็ณุ,ฒ๎ฦภ
23818,ฒสต็,ฒ๚ฦท,ฒปย๚าโตฤพอสวรปำะต็ณุ,ฒ๎ฦภ
23819,ฒสต็,ฒ๚ฦท,ำฆธรลไต็ณุ,ฒ๎ฦภ
23820,ฒสต็,ฒ๚ฦท,ลไต็ณุพอธüบร,ึะฦภ
23821,ฒสต็,ฒ๚ฦท,ลไต็ณุพอธüบรมห,ึะฦภ
23822,ฒสต็,ฒ๚ฦท,ฟษสวรปหอต็ณุ,ฒ๎ฦภ
23823,ฒสต็,ฒ๚ฦท,ตซาฃฟุต็ณุถผฒปหอาปธ๖,ฒ๎ฦภ
23824,ฒสต็,ฒ๚ฦท,รปต็ณุฒปฬซบร,ฒ๎ฦภ
23825,ฒสต็,ฒ๚ฦท,รปำะต็ณุำะตใฒปธ฿ะห,ฒ๎ฦภ
23826,ฒสต็,ฒ๚ฦท,าฃฟุรปำะต็ณุำะตใฒปธ฿ะห,ฒ๎ฦภ
23827,ฒสต็,ฒ๚ฦท,ต็ณุาฒฒปหอ,ฒ๎ฦภ
23828,ฒสต็,ฒ๚ฦท,ถผรปำะหอต็ณุ,ฒ๎ฦภ
23829,ฒสต็,ฒ๚ฦท,ฟุฦ๗รปำะลไต็ณุ,ฒ๎ฦภ
23830,ฒสต็,ฒ๚ฦท,รปำะืผฑธต็ณุ,ฒ๎ฦภ
23831,ฒสต็,ฒ๚ฦท,มฌาฃฟุฐๅต็ณุถผฒปหอ,ฒ๎ฦภ
23832,ฒสต็,ฒ๚ฦท,าฃฟุฐๅต็ณุถผฒปหอ,ฒ๎ฦภ
23833,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุถผฒปหอาปธ๖,ฒ๎ฦภ
23834,ฒสต็,ฒ๚ฦท,ตซสวาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23835,ฒสต็,ฒ๚ฦท,ศฑตใาฒำะพอสวากฟุมฌธ๖ต็ณุาฒฒปหอ,ฒ๎ฦภ
23836,ฒสต็,ฒ๚ฦท,มฌธ๖ต็ณุาฒฒปหอ,ฒ๎ฦภ
23837,ฒสต็,ฒ๚ฦท,ฒปืใสวาฃฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23838,ฒสต็,ฒ๚ฦท,ฮจาปฒปืใพอสวต็สำากฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23839,ฒสต็,ฒ๚ฦท,ฒปืใพอสวต็สำากฟุฦ๗รปลไต็ณุ,ฒ๎ฦภ
23840,ฒสต็,ฒ๚ฦท,ปนำะาฃฟุฦ๗มฌต็ณุถผฒปหอ,ฒ๎ฦภ
23841,ฒสต็,ฒ๚ฦท,รปลไต็ณุ,ฒ๎ฦภ
23842,ฒสต็,ฒ๚ฦท,าฃฟุรปำะต็ณุหอ,ฒ๎ฦภ
23843,ฒสต็,ฒ๚ฦท,รปำะต็ณุะ่าชธฤษฦ,ฒ๎ฦภ
23844,ฒสต็,ฒ๚ฦท,พนศปต็ณุถผฒปหอ,ฒ๎ฦภ
23845,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗พนศปต็ณุถผฒปหอ,ฒ๎ฦภ
23846,ฒสต็,ฒ๚ฦท,รปำะธฝหอต็ณุ,ฒ๎ฦภ
23847,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗ต็ณุาฒรปลไ,ฒ๎ฦภ
23848,ฒสต็,ฒ๚ฦท,ต็ณุฒปด๘าฒสวตฺาปดฮผ๛,ฒ๎ฦภ
23849,ฒสต็,ฒ๚ฦท,ฒปืใตฤสวากฟุฦ๗รปต็ณุ,ฒ๎ฦภ
23850,ฒสต็,ฒ๚ฦท,วทศฑาฃฟุฦ๗รปำะต็ณุ,ฒ๎ฦภ
23851,ฒสต็,ฒ๚ฦท,ื๎ฟษถ๑ตฤสวรปำะต็ณุฐก,ฒ๎ฦภ
23852,ฒสต็,ฒ๚ฦท,ื๎ฟษถ๑ตฤสวรปำะต็ณุ,ฒ๎ฦภ
23853,ฒสต็,ฒ๚ฦท,าฃฟุฦ๗รปต็ณุพอหใมห,ฒ๎ฦภ
23854,ฒสต็,ฒ๚ฦท,รปต็ณุพอหใมห,ฒ๎ฦภ
23855,ฒสต็,ฒ๚ฦท,ตซพำศปฒปลไาฃฟุฦ๗ต็ณุ,ฒ๎ฦภ
23856,ฒสต็,ฒ๚ฦท,พอสวาฃฟุรปต็ณุ,ฒ๎ฦภ
